;Unnamed: 0;Idenx original;tipo_de_accidente;responsabilidad;descripcion_del_hecho - Final;Spacy Lemma-Pos
182;182;1057;auto - auto;concurrente;asegurado independencia tercero izquierda carril colisionando parte delantera izquierda va detener vuelve colisionar frente lesionados desplazamientos denuncia segun tercero circulaba carril vehiculo tercero choco parte trasera derecha provoc semitrompo vuelve chocarme lateral derecho recib atencin medica propios medios danos guardabarro trasero farol trasero tapa baul trasera puertas laterales derechas tercero fiat siena sedan fire aa modelo patente mbu cond jose jonas velasco mejia velasco dni cel asegurado pulido velasco edicson edir compania;[('asegurar', 'ADJ'), ('independencia', 'NOUN'), ('3', 'ADJ'), ('izquierdo', 'NOUN'), ('carril', 'NOUN'), ('colisionar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('izquierdo', 'ADJ'), ('ir', 'VERB'), ('detener', 'VERB'), ('volver', 'PROPN'), ('colisionar', 'VERB'), ('frente', 'ADV'), ('lesionar', 'ADJ'), ('desplazamiento', 'NOUN'), ('denunciar', 'VERB'), ('segun', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('carril', 'NOUN'), ('vehicular', 'ADJ'), ('3', 'ADJ'), ('chocar', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('provoc', 'AUX'), ('semitrompo', 'PROPN'), ('volver', 'PROPN'), ('chocarme', 'PROPN'), ('lateral', 'ADJ'), ('derecho', 'ADJ'), ('recib', 'PROPN'), ('atencin', 'PROPN'), ('medicar', 'ADJ'), ('propio', 'DET'), ('medio', 'NOUN'), ('danos', 'ADJ'), ('guardabarro', 'NOUN'), ('trasero', 'ADJ'), ('farol', 'NOUN'), ('trasero', 'ADJ'), ('tapar', 'PROPN'), ('baul', 'PROPN'), ('trasero', 'PROPN'), ('puerta', 'NOUN'), ('lateral', 'ADJ'), ('derecho', 'NOUN'), ('3', 'ADJ'), ('fiat', 'NOUN'), ('siena', 'PROPN'), ('sedar', 'AUX'), ('fire', 'PROPN'), ('aa', 'PROPN'), ('modelar', 'NOUN'), ('patentar', 'ADJ'), ('mbu', 'PROPN'), ('cond', 'PROPN'), ('jose', 'PROPN'), ('jonas', 'PROPN'), ('velasco', 'PROPN'), ('mejia', 'PROPN'), ('velasco', 'PROPN'), ('dni', 'PROPN'), ('cel', 'PROPN'), ('asegurar', 'ADJ'), ('pulir', 'PROPN'), ('velasco', 'PROPN'), ('edicson', 'PROPN'), ('edir', 'VERB'), ('compania', 'PROPN')]
183;183;1065;auto - auto;concurrente;detenida kant doblar pasco espero corte semaforo pasco pone cruzo camioneta emiste lateral izquierdo aseg lesionesvarios cortes realizaron puntos acompanante tambien trasladado hospital;[('detenido', 'ADJ'), ('kant', 'PROPN'), ('doblar', 'PROPN'), ('pasco', 'ADJ'), ('esperar', 'PROPN'), ('cortar', 'PROPN'), ('semaforo', 'PROPN'), ('pasco', 'ADJ'), ('poner', 'VERB'), ('cruzar', 'NOUN'), ('camioneta', 'PROPN'), ('emiste', 'PROPN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('aseg', 'PROPN'), ('lesionesvarios', 'ADJ'), ('corte', 'ADJ'), ('realizar', 'VERB'), ('punto', 'NOUN'), ('acompanante', 'ADJ'), ('tambien', 'NOUN'), ('trasladar', 'ADJ'), ('hospital', 'PROPN')]
184;184;1078;auto - auto;comprometida;mecanica hecho segdan version asegurado asegurado circulando ianone vehiculo tercero viene alvear ambas colisionan esquina parte delantera derecha parte izquierda lateral frente vehiculo tercero desplazamiento tercero vehiculo lesion ;[('mecanica', 'PROPN'), ('hacer', 'ADJ'), ('segdan', 'AUX'), ('version', 'PROPN'), ('asegurar', 'ADJ'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('ianone', 'VERB'), ('vehicular', 'NOUN'), ('3', 'ADJ'), ('venir', 'VERB'), ('alvear', 'VERB'), ('ambos', 'NUM'), ('colisionar', 'AUX'), ('esquinar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('partir', 'NOUN'), ('izquierdo', 'ADJ'), ('lateral', 'ADJ'), ('frente', 'ADV'), ('vehicular', 'ADJ'), ('3', 'ADJ'), ('desplazamiento', 'NOUN'), ('3', 'ADJ'), ('vehicular', 'NOUN'), ('lesion', 'PROPN')]
185;185;1088;auto - auto;comprometida;circulaba liniers llegar acceso ramal tigre vi auto frenado choco atras aclaro lloviendo visin reducida;[('circular', 'AUX'), ('linier', 'PROPN'), ('llegar', 'VERB'), ('acceso', 'NOUN'), ('ramal', 'PROPN'), ('tigre', 'PROPN'), ('ver', 'PROPN'), ('auto', 'PROPN'), ('frenar', 'ADJ'), ('chocar', 'PROPN'), ('atras', 'PROPN'), ('aclarar', 'ADJ'), ('llover', 'VERB'), ('visin', 'PROPN'), ('reducir', 'ADJ')]
186;186;1101;auto - auto;;aseguraco circulando ricchieri habia colectivo detenido costado vereda baja asfalto persona puerta trasera lleva delante lateral izquierdo cliente cae piso ;[('aseguraco', 'NOUN'), ('circular', 'VERB'), ('ricchieri', 'PROPN'), ('habia', 'PROPN'), ('colectivo', 'PROPN'), ('detener', 'ADJ'), ('costar', 'ADJ'), ('vereda', 'PROPN'), ('bajo', 'ADJ'), ('asfaltar', 'PROPN'), ('personar', 'VERB'), ('puerta', 'NOUN'), ('trasero', 'ADJ'), ('llevar', 'VERB'), ('delante', 'ADV'), ('lateral', 'NOUN'), ('izquierdo', 'ADJ'), ('cliente', 'NOUN'), ('caer', 'VERB'), ('pisar', 'NOUN')]
187;187;1109;auto - auto;comprometida;asegurado ohiggins alcanza frenar colisiona parte trasera tercero circulaba adelante acompanante asegurado mareos tercero lesionados desplazamiento intervencion policial;[('asegurar', 'ADJ'), ('ohiggins', 'PROPN'), ('alcanzar', 'VERB'), ('frenar', 'VERB'), ('colisionar', 'VERB'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('adelantar', 'ADV'), ('acompanante', 'ADJ'), ('asegurar', 'ADJ'), ('mareo', 'NOUN'), ('3', 'ADJ'), ('lesionar', 'ADJ'), ('desplazamiento', 'PROPN'), ('intervencion', 'PROPN'), ('policial', 'ADJ')]
188;188;1116;auto - auto;discutida;tercero circulando triunvirato tercero colisiona lateral izquierda delantero lateral derecho desplazamientosd;[('3', 'ADJ'), ('circular', 'VERB'), ('triunvirato', 'NOUN'), ('3', 'ADJ'), ('colisionar', 'VERB'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('delantero', 'NOUN'), ('lateral', 'ADJ'), ('derecho', 'PROPN'), ('desplazamientosd', 'PROPN')]
189;189;1117;auto - auto;;asegurado circulando aut panamericana colisiona tercero detenido misma autopista debido choque habia lugar impactando parte delantera parte trasera tercero tercero presentaba molestias desplazamientos;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('aut', 'PROPN'), ('panamericano', 'PROPN'), ('colisionar', 'PROPN'), ('3', 'ADJ'), ('detener', 'ADJ'), ('mismo', 'DET'), ('autopista', 'NOUN'), ('deber', 'ADP'), ('chocar', 'NOUN'), ('habia', 'PROPN'), ('lugar', 'VERB'), ('impactar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('3', 'ADJ'), ('presentar', 'AUX'), ('molestia', 'NOUN'), ('desplazamiento', 'ADJ')]
190;190;1122;auto - auto;comprometida;asegurado circulando reconquista interseccin sargento cabral tercero circulaba sargento cabral embiste lateral izquierda asegurado parte delantera vehiculo tercero sufre lesiones ;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('reconquistar', 'ADJ'), ('interseccin', 'PROPN'), ('sargento', 'NOUN'), ('cabral', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('sargento', 'NOUN'), ('cabral', 'ADJ'), ('embestir', 'PROPN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('asegurar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'VERB'), ('vehicular', 'NOUN'), ('3', 'ADJ'), ('sufrir', 'VERB'), ('lesionar', 'NOUN')]
191;191;1132;auto - auto;;vehiculo asegurado circulaba rivadavia cruzar pergamino colisiona frente lateral trasero izquierdo tercero cruzaba pergamino lesiones desplazamientos;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('rivadavia', 'PROPN'), ('cruzar', 'VERB'), ('pergamino', 'PROPN'), ('colisionar', 'VERB'), ('frente', 'ADV'), ('lateral', 'ADJ'), ('trasero', 'NOUN'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('cruzar', 'AUX'), ('pergamino', 'ADJ'), ('lesionar', 'NOUN'), ('desplazamiento', 'ADJ')]
192;192;1159;auto - auto;;estabamos esperando semaforo fila patino embrague choque auto adelante mio frenamos pedimos respectivos seguros joven maximiliano daniel rosas auto chocado mencion dola cuellod;[('estabamos', 'AUX'), ('esperar', 'VERB'), ('semaforo', 'INTJ'), ('fila', 'PROPN'), ('patinar', 'ADJ'), ('embragar', 'PROPN'), ('chocar', 'NOUN'), ('auto', 'ADJ'), ('adelantar', 'ADV'), ('mio', 'PROPN'), ('frenar', 'AUX'), ('pedir', 'VERB'), ('respectivo', 'ADJ'), ('seguro', 'ADJ'), ('joven', 'ADJ'), ('maximiliano', 'NOUN'), ('daniel', 'PROPN'), ('rosa', 'PROPN'), ('auto', 'ADJ'), ('chocar', 'PROPN'), ('mencion', 'PROPN'), ('dola', 'PROPN'), ('cuellod', 'PROPN')]
