,Unnamed: 0,Idenx original,tipo_de_accidente,responsabilidad,descripcion_del_hecho - Final
403,403,610,auto - moto,comprometida,"['circulaba', 'saavedra', 'llegar', 'esquina', 'chiclana', 'doy', 'cuenta', 'haca', 'contramano', 'entonces', 'moto', 'vena', 'delante', 'mio', 'frena', 'motivo', 'choco', 'atras', 'caen', 'piso', 'tenias', 'varios', 'dolores', 'golpes', 'moto', 'iban', 'personas', 'ambos', 'caen', 'paviemento', 'incorporan', 'medios', 'ofrece', 'asistencia', 'medica', 'niegan', 'intercambiamos', 'datos', 'retiran', 'lugar']"
404,404,611,auto - moto,comprometida,"['asegurado', 'estacionado', 'nazca', 'abre', 'puerta', 'delantera', 'izquierda', 'colisiona', 'tercero', 'moto', 'circulaba', 'nazca', 'moto', 'llega', 'pavimento', 'manifesto', 'dolencias', 'desplazamientos']"
405,405,613,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'vehiculo', 'asegurado', 'encontraba', 'circulando', 'brasil', 'vehiculo', 'tercero', 'moto', 'venia', 'estanislao', 'campo', 'termina', 'impactando', 'parte', 'delantera', 'letaral', 'derecho', 'asegurado', 'moto', 'ocupante', 'caen', 'piso', 'solo', 'ocupante', 'presenta', 'dolores', 'derecho', 'puede', 'apoyarlos']"
406,406,616,auto - moto,concurrente,"['redgreenlue', 'asegurado', 'circulando', 'eva', 'peron', 'h', 'yrigoyen', 'impactado', 'lateral', 'derecho', 'tercero', 'circulaba', 'ultima', 'mencionada', 'gira', 'derecha', 'tambien', 'continuar', 'eva', 'peron', 'moto', 'sola', 'persona', 'cae']"
407,407,617,auto - moto,comprometida,"['vhc', 'asegurado', 'circulando', 'corrientes', 'guino', 'encendido', 'pronto', 'doblar', 'lavalleja', 'colisionado', 'lateral', 'trasero', 'izquierdo', 'manubrio', 'tercero', 'moto', 'iba', 'circulando', 'intenta', 'detenerse', 'desestabilizarse', 'calzada', 'resbalosa', 'impacta', 'vhc', 'asegurado', 'solo', 'ocupante', 'cae', 'piso', 'incorpora', 'solo', 'intervinieron', 'retira', 'medios', 'desplazamientos']"
408,408,618,auto - moto,comprometida,"['saliendo', 'estacionar', 'marcha', 'atras', 'potosi', 'colisiono', 'moto', 'sola', 'persona', 'cae', 'suelo', 'colocado', 'presentaba', 'golpe', 'leve']"
409,409,619,auto - moto,concurrente,"['vehiculo', 'asegurado', 'circulando', 'gaona', 'momento', 'dispone', 'girar', 'izq', 'hacia', 'juan', 'b', 'justo', 'moto', 'circulaba', 'ultima', 'colisiona', 'parte', 'lateral', 'delantera', 'izquierda', 'moto', 'circulaba', 'sola', 'persona', 'cae', 'piso', 'utilizaba']"
410,410,620,auto - moto,concurrente,"['circulaba', 'loreto', 'cruce', 'santa', 'rosa', 'casi', 'tomando', 'chilavertcontinuacion', 'loreto', 'moto', 'venia', 'santa', 'rosa', 'embiste', 'aprte', 'delantera', 'arranca', 'paragolpe', 'moto', 'sola', 'persona', 'cae', 'piso', 'llevo', 'htal', 'zonal']"
411,411,621,auto - moto,comprometida,"['circulando', 'segui', 'pongo', 'guino', 'girar', 'derecha', 'ingresar', 'juan', 'b', 'justo', 'momento', 'moto', 'circulaba', 'detras', 'mio', 've', 'colisiona', 'lateral', 'derecho', 'moto', 'cae', 'lesiona', 'pasamos', 'datos', 'va', 'propios', 'medios', 'lesionados', 'terceros', 'involucrados', 'datos', 'tercero', 'telleria', 'juan', 'geronimo', 'honda', 'cg', 'ivs', 'atm']"
412,412,622,auto - moto,comprometida,"['circulaba', 'juan', 'b', 'justo', 'diaz', 'velez', 'cruzar', 'donato', 'alvarez', 'parna', 'quedar', 'medio', 'acomodo', 'moto', 'venia', 'donato', 'alvarez', 'frena', 'derrapa', 'cayendose', 'piso', 'conductora', 'moto', 'moto', 'paso', 'medio', 't']"
413,413,623,auto - moto,comprometida,"['vhc', 'asegurado', 'circulando', 'sarmiento', 'maniobrar', 'hacia', 'izquierda', 'ingresar', 'garage', 'luz', 'giro', 'produce', 'lateral', 'delantero', 'izquierda', 'espejo', 'rueda', 'delantera', 'tercero', 'moto', 'circulaba', 'misma', 'pegada', 'cordon', 'solo', 'tripulante', 'cae', 'piso', 'incorporo', 'incorpora', 'solo', 'acusa', 'dolor', 'dedo']"
414,414,627,auto - moto,concurrente,"['asegurado', 'circulando', 'gibraltar', 'colisionado', 'lateral', 'derecho', 'moto', 'circulaba', 'necochea', 'desplazamientos', 'personas', 'circulaban', 'moto', 'unicamente', 'puesto', 'cayeron', 'piso']"
415,415,629,auto - moto,comprometida,"['aseg', 'circulaba', 'sequeira', 'doblar', 'tomar', 'carue', 'embiste', 'lateral', 'trasero', 'derecho', 'moto', 'circulaba', 'misma', 'motociclista', 'acompanante', 'utilizaban', 'cayeron', 'pavimento', 'presenntaban', 'lesiones', 'visibles', 'intercambiaron', 'datos', 'retiraron', 'lugar', 'propios', 'medios', 'intervencion', 'policias']"
416,416,630,auto - moto,comprometida,"['asegurado', 'estacionar', 'cavia', 'colisiona', 'moto', 'venia', 'misma', 'ocupantes', 'moto', 'colocado', 'caen', 'suelo', 'luego', 'levantan', 'acompanante', 'manifestaba', 'dolores', 'intervencion', 'policial', 'tel', 'asegurado']"
417,417,631,auto - moto,comprometida,"['acompanante', 'auto', 'abrio', 'puerta', 'bajar', 'auto', 'moto', 'colisiono', 'puerta']"
418,418,632,auto - moto,comprometida,"['circulando', 'rios', 'moto', 'colombia', 'engancha', 'patente', 'cae', 'venia', 'solo', 'tenia', 'dolor', 'raspones', 'desplazamientos']"
419,419,634,auto - moto,concurrente,"['circulando', 'crisologo', 'larralde', 'llegar', 'interseccion', 'cnel', 'magan', 'semaforo', 'funcionaba', 'correctamente', 'esquina', 'moto', 'viene', 'embiste', 'parte', 'delatera', 'izquierda', 'cae', 'capot', 'choca', 'parabrisastenia', 'puestohubo', 'presencia', 'policial', 'traslado', 'hospital', 'peron']"
420,420,635,auto - moto,comprometida,"['asegurado', 'circulando', 'julio', 'giro', 'derecha', 'tomar', 'mayo', 'girar', 'mayo', 'moto', 'colisiona', 'parte', 'trasera', 'derecha', 'rueda', 'cayendo', 'incorpora', 'propios', 'medios', 'lesiones', 'visibles', 'acerca', 'oficial', 'corrobora', 'habia', 'lesiones', 'da', 'intervencion', 'judicial', 'tampoco', 'tercero', 'retira', 'propios', 'medios']"
421,421,636,auto - moto,comprometida,"['circulaba', 'r', 'flacon', 'altura', 'liniers', 'vehiculo', 'precedia', 'frena', 'abruptamente', 'volanteo', 'levemente', 'hacia', 'izquierda', 'evitar', 'chocarlo', 'hago', 'veo', 'moto', 'venia', 'circulando', 'izquierda', 'impacta', 'pdi', 'sola', 'persona', 'moto', 'cae', 'piso', 'ayudo', 'levantarse', 'sube', 'moto', 'retira', 'propios', 'medios', 'desplazamiento', 'motociclista', 'sufrio', 'lesiones']"
422,422,638,auto - moto,comprometida,"['circulaba', 'derecha', 'zuviria', 'girar', 'hacia', 'derecha', 'tomar', 'davila', 'colisiono', 'lateral', 'derecho', 'tercero', 'moto', 'persona', 'circulaba', 'zuviria', 'persona', 'cayo', 'asfalto', 'luego', 'intercambiar', 'datos', 'retiro', 'cuenta', 'observaron', 'lesiones', 'simple', 'vista', 'solo', 'aducia', 'dolor', 'izquierda', 'ofrezoc', 'asistencia', 'dijo', 'bien']"
423,423,641,auto - moto,comprometida,"['aseg', 'circulando', 'yerbal', 'carril', 'izquierdo', 'colisionado', 'tercero', 'moto', 'cirulaba', 'yerbal', 'adelanta', 'aseg', 'derecha', 'colisiona', 'parte', 'delantera', 'lateral', 'moto', 'habia', 'solo', 'ocupante', 'puesto', 'cayo', 'piso', 'manifesto', 'dolencia']"
424,424,643,auto - moto,comprometida,"['venia', 'rucci', 'llegando', 'esquina', 'bermudez', 'moto', 'frena', 'bruscamente', 'llego', 'frena', 'toco', 'cae', 'iba', 'arriba', 'tambien', 'intervencio', 'policial', 'ambulancias', 'intente', 'asistirla', 'espero', 'marido', 'llegue', 'co', 'moto', 'marcho', 'remis', 'supuestamente', 'medico', 'datos', 'tercero', 'rebeca', 'estefania', 'medina', 'rios', 'corven', 'mirage', 'atm']"
425,425,644,auto - moto,comprometida,"['mecanica', 'hecho', 'segun', 'version', 'asegurado', 'circulando', 'juan', 'b', 'justo', 'giro', 'san', 'martin', 'detiene', 'transito', 'momento', 'impactado', 'lateral', 'delantero', 'derecho', 'tercero', 'circulaba', 'misma', 'juan', 'b', 'justo', 'cae', 'suelo', 'asistido', 'lesion', 'brazo', 'derecha', 'mas', 'involucrados', 'lesionados', 'trasladan', 'htal', 'alvarez', 'posible', 'quebradura', 'brazo', 'cel', 'acta', 'adjuntada', 'aseg', 'formalizacion', 'surge', 'transitaba', 'j', 'b', 'justo', 'doblar', 'derecha', 'tomar', 'san', 'martin', 'moto', 'impacta', 'rueda', 'delantera', 'derecha', 'tercera', 'trasladada', 'samesl', 'practico', 'alcoholemia', 'aseguradad']"
426,426,645,auto - moto,comprometida,"['asegurado', 'circulaba', 'perda', 'llegar', 'interseccin', 'marcn', 'detiene', 'chevrole', 'captiva', 'transitaba', 'marcn', 'parece', 'derecha', 'asegurado', 'dteine', 'tambien', 'asegurado', 'retoma', 'marcha', 'moto', 'transitaba', 'marcn', 'aprece', 'derecha', 'asegurado', 'sobrepasa', 'chevrolet', 'captiva', 'asegurado', 'frena', 'golpea', 'parte', 'frontal', 'moto', 'lacual', 'pierde', 'equilibri', 'cae', 'suelo', 'motociclista', 'viajaba', 'solo', 'tena', 'asegurado', 'ayud', 'motociclista', 'levantarse']"
427,427,650,auto - moto,comprometida,"['circulando', 'maipda', 'llego', 'interseccin', 'ohiggins', 'intento', 'ingresar', 'hacia', 'daltima', 'doblando', 'hacia', 'izquierda', 'veo', 'moto', 'intentaba', 'pasar', 'izquierda', 'entonces', 'enderezo', 'vehculo', 'todas', 'formas', 'moto', 'impacta', 'paragolpe', 'trasero', 'tripulantes', 'moto', 'cayeron']"
428,428,651,auto - moto,comprometida,"['circulando', 'namuncura', 'doblar', 'derecha', 'lituania', 'tercero', 'moto', 'venia', 'derecha', 'embiste', 'lateral', 'cae', 'piso', 'recuerdo', 'tenia']"
429,429,658,auto - moto,comprometida,"['asegurado', 'circulaba', 'arce', 'doblar', 'hacia', 'derecha', 'hacia', 'gorostiaga', 'embestido', 'moto', 'lateral', 'izquierdo', 'desconoce', 'circulaba', 'misma', 'moto', 'tenia', 'cae', 'piso', 'manifestaba', 'lesiones', 'retira', 'propios', 'medios']"
430,430,660,auto - moto,comprometida,"['encontraba', 'circulando', 'antartida', 'argentina', 'doblar', 'letonia', 'derecha', 'colisiona', 'moto', 'parte', 'delantera', 'derechael', 'moto', 'cayo', 'llevaba', 'cascollamaron', 'trasladaron', 'comisaria', 'terceo', 'hospitalen', 'comisaria', 'tomaron', 'declaraicon', 'lugar', 'acerco', 'same', 'datos', 'tercero', 'luis', 'alberto', 'rodriguez', 'honda', 'xr', 'aqgh', 'atm']"
431,431,663,auto - moto,comprometida,"['aminoro', 'marcha', 'moto', 'impacta', 'parte', 'trasera', 'izquierda', 'produce', 'caida', 'motociclista']"
432,432,665,auto - moto,comprometida,"['circulaba', 'escobar', 'lado', 'cordn', 'toque', 'moto', 'circulaba', 'izquierda', 'conducia', 'chica', 'tenia', 'misma', 'cayo', 'cordon', 'quejaba', 'golpe', 'haber', 'moto', 'encima', 'moto', 'blanca', 'quiso', 'llamara', 'hiba', 'llamar', 'papa', 'intercambiamos', 'datos']"
433,433,666,auto - moto,comprometida,"['asegurado', 'circulando', 'mayo', 'maniobrar', 'derecha', 'ngresar', 'moreno', 'colisionado', 'tercero', 'moto', 'circulaba', 'tambien', 'mayo', 'colisiona', 'espejo', 'retrovisor', 'derecho', 'aseg', 'producto', 'mismo', 'tercero', 'cae', 'piso', 'levanta', 'medios', 'llevaba', 'puesto', 'intervencion', 'policial', 'retiro', 'moto']"
434,434,667,auto - moto,comprometida,"['mecanica', 'hecho', 'segdan', 'version', 'asegurado', 'circulaba', 'baja', 'velocidad', 'liniers', 'direccion', 'acceso', 'panamericana', 'ramal', 'tigre', 'bruscamente', 'senti', 'ruido', 'parte', 'trasera', 'vehiculo', 'frene', 'comprobe', 'moto', 'persona', 'incorporo', 'inmediatamente', 'habia', 'embestido', 'intentar', 'adelantarse', 'derecha', 'motorista', 'levanto', 'propios', 'medios', 'manifesto', 'bien', 'intercambio', 'libremente', 'conmigo', 'datos', 'seguro', 'datos', 'tercero', 'lucas', 'alonso', 'guerrero', 'ibk', 'mecanica', 'hecho', 'segdan', 'tercero', 'circulaba', 'liniers', 'asegurado', 'gira', 'encerrandolo', 'cae', 'pisod']"
435,435,669,auto - moto,discutida,"['asegurado', 'detenido', 'pieres', 'cruzar', 'castro', 'impactado', 'parte', 'delantera', 'elemento', 'desprende', 'chocar', 'vehiculos', 'alli', 'ro', 'iba', 'adelante', 'dle', 'asegurado', 'chocado', 'moto', 'circulaba', 'castro']"
436,436,670,auto - moto,comprometida,"['circulaba', 'pardo', 'oeste', 'altura', 'mendoza', 'embestido', 'tercero', 'venia', 'contraria', 'misma', 'colisionando', 'parte', 'frontal', 'parte', 'frontal', 'unidad']"
437,437,672,auto - moto,comprometida,"['aseg', 'circulando', 'ihuergoal', 'girar', 'hacia', 'interseccioncolisiona', 'paragolpe', 'delantero', 'parte', 'trasera', 'terceroque', 'circulaba', 'ihuergoun', 'ocupantecon', 'cascose', 'cae', 'pisono']"
438,438,673,auto - moto,comprometida,"['dia', 'fecha', 'venia', 'circulando', 'supisiche', 'mitre', 'llegar', 'bocacalle', 'mara', 'campos', 'intento', 'pasar', 'vehculo', 'balizas', 'izquierda', 'segunda', 'fila', 'abrirme', 'derecha', 'veo', 'moto', 'circulaba', 'mara', 'campos', 'doblaba', 'hacia', 'supisiche', 'envisto', 'paragolpes', 'guardabarros', 'derecho']"
439,439,674,auto - moto,comprometida,"['asegurado', 'circulaba', 'maquinista', 'carregal', 'colisiona', 'parte', 'delantera', 'moto', 'circulaba', 'ing', 'guillermo', 'marconi', 'unico', 'ocupante', 'moto', 'tenia', 'cayo', 'piso', 'presentaba', 'lesiones', 'varias', 'retiro', 'propios', 'medios', 'intervencion', 'policial', 'solo', 'tomar', 'datos']"
440,440,676,auto - moto,comprometida,"['asegurado', 'circulando', 'besares', 'interseccion', 'paso', 'colisiona', 'extremo', 'delantero', 'derecho', 'moto', 'circulando', 'ultima', 'cae', 'piso', 'incorpora', 'medios', 'indicaba', 'dolencia', 'retira', 'medios', 'asegurado']"
441,441,677,auto - moto,comprometida,"['aseg', 'maniobrando', 'doblar', 'izquierda', 'hacia', 'italia', 'camion', 'mal', 'estacionado', 'misma', 'pierde', 'visibilidad', 'aseg', 'tercero', 'circulando', 'misma', 'contraria', 'contramano', 'impacta', 'parte', 'delantera', 'parte', 'delantera', 'derecha', 'tercero', 'solo', 'ocupante', 'cae', 'piso', 'lesiones', 'brazo', 'intervencion', 'retiraron', 'trabajo', 'cancelan', 'tercero', 'jefe', 'medico', 'aseg', 'menciona', 'tercero', 'seguro', 'registro']"
442,442,678,auto - moto,comprometida,"['asegurado', 'circulando', 'ruta', 'detiene', 'incendiaba', 'vehiculo', 'adelante', 'abre', 'puerta', 'asistir', 'incendio', 'embestido', 'puerta', 'tercero', 'circulaba', 'moto', 'ocupante', 'cae', 'pavimento', 'levanta', 'propios', 'medios', 'asiste', 'asiste', 'asegurado', 'lleva', 'hospitalsin', 'desplazamientos']"
443,443,679,auto - moto,comprometida,"['circulando', 'malabia', 'llegar', 'bocacalle', 'avanzo', 'moto', 'arquimedes', 'derechame', 'colisiona', 'frente', 'personas', 'misma', 'mayores', 'cazco', 'menores', 'caen', 'suelo', 'intervieme', 'llevados', 'hospital', 'trauma']"
444,444,681,auto - moto,comprometida,"['aseegurado', 'circulando', 'graham', 'bell', 'doblar', 'hacia', 'bucetich', 'embestido', 'moto', 'circulando', 'graham', 'bell', 'contraria', 'lateral', 'derecho', 'aseg', 'lugar', 'deriva', 'hptal', 'moreno', 'golpe', 'derecha']"
445,445,683,auto - moto,concurrente,"['mecanica', 'hecho', 'segun', 'version', 'aseguradofs', 'asegurado', 'circulaba', 'peron', 'detenerse', 'luz', 'giro', 'ingresar', 'hacia', 'derecha', 'estacionamiento', 'supermercado', 'embestido', 'parte', 'trasera', 'moto', 'circulaba', 'detras', 'moto', 'iba', 'solo', 'ocupante', 'cae', 'piso', 'tenia', 'desconoce', 'tenia', 'puesto', 'momento', 'siniestro', 'moto', 'trasladado', 'hospital', 'trauma', 'pablo', 'nogues', 'asegurado', 'trasladado', 'comisaria', 'comisaria', 'polvorines', 'desplazamiento']"
446,446,685,auto - moto,comprometida,"['asegurado', 'circulando', 'rivera', 'hacia', 'merlo', 'moto', 'circulaba', 'mismo', 'sobrepasa', 'colisiona', 'espejo', 'retrovisor', 'externo', 'izquierdo', 'moto', 'llevaba', 'cae', 'piso', 'retira', 'propios', 'medios', 'asegurado', 'frena', 'repentinamente', 'vehiculo', 'venia', 'atras', 'colsiona', 'frente', 'parte', 'trasera', 'desplazamiento', 'lesionados']"
447,447,686,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulaba', 'vito', 'saviagirando', 'izquierdaembiste', 'moto', 'proveniente', 'salcedo', 'venia', 'contrariocon', 'frenteel', 'motociclista', 'caellevaba', 'casco']"
448,448,687,auto - moto,comprometida,"['lugar', 'ocurrencia', 'autopista', 'julio', 'caba', 'circulando', 'autopista', 'altura', 'constitucin', 'tiro', 'banquina', 'colisionado', 'moto', 'venia', 'alta', 'velocidad', 'danandome', 'parte', 'trasera', 'derecha', 'desplace', 'impacte', 'parte', 'delantera', 'derecha', 'moto', 'iban', 'personas', 'recuerdo', 'usaban', 'cayeron', 'piso', 'intervencion', 'asisti', 'llevandolo', 'hospital']"
449,449,688,auto - moto,concurrente,"['asegurado', 'circulaba', 'corrientes', 'colisionado', 'parte', 'delantera', 'izquierda', 'moto', 'maniobra', 'cambiar', 'carril', 'misma', 'moto', 'tenia', 'ocupantes', 'ambos', 'tenian', 'cayeron', 'piso', 'presentaban', 'lesiones', 'visibles', 'retiraron', 'porpios', 'medios', 'intervencion', 'medica', 'policial']"
450,450,690,auto - moto,comprometida,"['circulando', 'moto', 'venia', 'detras', 'derecha', 'realiza', 'maniobra', 'coloca', 'delante', 'vhacto', 'seguido', 'frena', 'yotambien', 'intento', 'frenar', 'llego', 'hacerlo', 'completo', 'colisiono', 'parte', 'parte', 'trasel', 'unico', 'ocupante', 'cae', 'pisoel', 'asegurado', 'aca', 'detiene', 'marcha', 'pocos', 'mts', 'delantepara', 'ofrecer', 'asistenciael', 'ro', 'levanto', 'propios', 'medios', 'espero', 'intercambiar', 'datos', 'asegurado', 'aca', 'interseccion', 'einsteinluego', 'acerca', 'fliaramigo', 'ro', 'quedando', 'aseg', 'aca', 'tomar', 'datosel', 'retira', 'sabe', 'mediono', 'intervencion', 'same', 'datos', 'tercero', 'gonzalez', 'gaston', 'morales', 'honda', 'c', 'titan', 'aszp', 'atm']"
451,451,691,auto - moto,comprometida,"['circulaba', 'corrientes', 'girando', 'hacia', 'pasteur', 'moto', 'circulaba', 'corrientes', 'izquierda', 'unico', 'ocupante', 'd', 'ela', 'moto', 'cae', 'piso', 'presentaba', 'escoriaciones', 'brazo']"
452,452,692,auto - moto,comprometida,"['asegurado', 'circulando', 'moreno', 'querer', 'girar', 'izquierda', 'cambiar', 'carril', 'colisionado', 'angulo', 'trasero', 'izquierdo', 'tercero', 'moto', 'persona', 'tercero', 'cae', 'piso', 'golpes', 'codo', 'tobillos', 'tercero', 'retira', 'propios', 'medios']"
453,453,693,auto - moto,comprometida,"['circulaba', 'lincoln', 'gira', 'hacia', 'deracha', 'gabriela', 'mistral', 'impacta', 'lateral', 'delantero', 'derecho', 'moto', 'circulaba', 'lincoln', 'cordon', 'moto', 'cae', 'piso', 'tenia', 'indico', 'tener', 'dolor', 'trasladado', 'same', 'hospital', 'zubizarreta']"
454,454,694,auto - moto,comprometida,"['circ', 'herrera', 'doblar', 'izquierda', 'tomar', 'suarez', 'motociclista', 'colisiono', 'guardabarro', 'delantero', 'izquierdo', 'cayo']"
455,455,695,auto - moto,comprometida,"['circulando', 'republica', 'moto', 'venia', 'rivadavia', 'choca', 'parte', 'izquierda', 'moto', 'iva', 'solo', 'cae', 'intervencion', 'policial', 'desplazamientos']"
456,456,696,auto - moto,comprometida,"['circulando', 'cuelli', 'doblar', 'bonifacini', 'caseros', 'doy', 'cuenta', 'contramano', 'volanteo', 'retomar', 'cuelli', 'produce', 'colision', 'parte', 'lateral', 'derecha', 'moto', 'circulaba', 'cuelli', 'moto', 'iba', 'sola', 'persona', 'tenia', 'colocado', 'cae', 'piso']"
457,457,700,auto - moto,comprometida,"['circulando', 'jmarmolal', 'girar', 'izquierda', 'tomar', 'mitre', 'direccion', 'caba', 'produce', 'colision', 'paragolpe', 'delantero', 'derecho', 'opticacapot', 'tercero', 'moto', 'circulaba', 'mitre', 'contramano', 'contrario', 'mio', 'ocupante', 'cae', 'piso']"
458,458,702,auto - moto,concurrente,"['asegurado', 'circulaba', 'dr', 'j', 'c', 'salaberry', 'colisionado', 'parte', 'lateral', 'delantera', 'derecha', 'parte', 'delantera', 'moto', 'circulaba', 'moto', 'tenia', 'ocupantes', 'ambos', 'tenian', 'cayeron', 'piso', 'presentaban', 'lesiones', 'varias', 'retirarion', 'propios', 'medios', 'intervencion', 'medica', 'policial']"
459,459,704,auto - moto,comprometida,"['dispongo', 'doblar', 'izquierda', 'pelagio', 'moto', 'izquierda', 'intenta', 'sobrepasar', 'impacta', 'lateral', 'izquierdo', 'produce', 'caida', 'ocupantes', 'incorpora', 'propios', 'medios']"
