cod_accidente;descripcion_del_hecho - Final;responsabilidad
am    ;iba circulando bardi llegar roca pongo giro doblar izquierda roca momento colisionado lateral izquierdo moto ocupantes motociclistas iban caen piso levantandose medios retirandose moto ;comprometida
aa    ;asegurado toca paragolpe trasero tercero precede frena lesionados;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulando puente diaz velez bajada colisiono parte delantera trasera tercero crossfox frena delante asegurado desconoce tercero colisiono previamente tercero peugeot delante producto desplazamiento tambien encuentran colisionados terceros desconoce mas delante lesiones terceros ;comprometida
am    ;asegurado circulando bvrd buenos aires querer maniobrar doblar impacta moto circulaba misma ;comprometida
am    ;asegurado circulaba berutti colisiona moto parte delantera trasera mismaeran personas moto tenian cascocaen piso retiran propios medios ;comprometida
am    ;asegurada circulando colectora gral paz maniobra girar derecha gerchunoff colisionada lateral derecho parte moto circulaba detras misma moto circulaba persona cae calzada ;comprometida
am    ;circulando franklin doblar izquierda moto quizo pasa izquierda moto iva solo quizo datos llego ve danos desplazamientos;comprometida
am    ;mecanica hecho segun version asegurado circulaba congreso luz giro doblar cramer doblar colisiona parte lateral derecha parte izquierda tercero moto asegurado iba doblar sigue moto solo ocupante llevaba cayo suelo consiente herida tobillo ;comprometida
am    ;asegurado circulaba gavilan intentar doblar vallese produce colision moto lateral derecho asegurado;comprometida
am    ;circulando espora tercero moto detras asegurado iniciar marcha detiene repentinamente vehiculo adelante detuvo momento moto colisiona parte trasera baul asegurado frente moto sola persona moto llega pavimento;discutida
am    ;vehiculo asegurado circulaba lamadrid llegara urrestarazu gira izquierda moto venia lamadrid contraria colisiona lateral derecho motociclista cae piso recupera susu propios medios intercambia datos va ;comprometida
am    ;mecanica hecho segun version asegurado encontraba circulando inesperadamente interseccion guanavi moto haciendo embista parte delantera vehiculo lateral derecho tercero misma cae piso asisto tercero hace presente personal policial medico derivando misma hospital haedo poseia encontraba acompanada menor anos secuestrados ambos dni mas terceros lesionados involucrados datos tercero piza fiorella corven aokru ignorad ;concurrente
am    ;vehiculo asegurado circulando san martin momento dispone girar derecha hacia emilio mitre produce colision moto intenta sobrepasarlo lado derecho moto circulaba sola cae piso utilizaba ;comprometida
am    ;asegurado estaciona balizas abrir puerta bajar colisiona tercero moto ocupante embarazada circulaba misma cayo tercero auto circulaba par luego retira ;comprometida
aci   ;vehiculo asegurado circulaba gral jose san martin maniobrar derecha estacionar colisiona levemente ciclista bicicleta cae ciclista queda intercambia datos va ;comprometida
mm    ;iba vehculo delante mo frena golpe di tiempo frenar raye paragolpe trasero lado derecho pase datos ser dio ndamero telefono despues pasarmelo llevaba encima;comprometida
am    ;mecanica hecho segun version asegurado asegurado circulaba maure girar hacia izquierda continuar migueletes colisionado parte lateral trasera izquierda moto delivery solo ocupante circulaba maure moto cae piso motociclista presentaba lesiones visibles tras intercambiar datos retiro propios medios moto funcionando ;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulando thomas iniciar maniobra cambio carril tercero circulaba misma detras vehiculo asegurado cae cordonun ocupante cae piso ;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulacion gral juan lavalle luego haber salido estacionado incorporado totalidad via circulacion ahi tercero moto circulaba misma logra advertir maniobra termina impactando lateral derecho vehiculo asegurado integrante moto cae pavimento llevaba presentaba lesiones ;concurrente
am    ;asegurado circulando ejercito andes interseccion semaforo moto tercerodos masculinos acompanante lateral izquierdo acelerando colisionando poste alumbrado asegurado indica contacto tercero comisaria tercera jose ingeniero partido fabrero caratula lesiones culposas ;concurrente
am    ;asegurado circulaba wenceslao tata cruzar bocacalle pelagio moto ocupantes solo llevaba puedo precisar circulaba pelagio embiste parte lateral izquierda aseguradola moto cae piso motociclistas presentaban lesiones visibles negarse brindar datos retiraron propios medios moto funcionandono ;concurrente
peatã“n;mecanica hecho segun version asegurado venia circulando pavon cruzar rios pasando rios sale dentro vallas servicios publicos nino toque parte delantera vehiculo mas lesionados terceros involucradosd ;concurrente
am    ;asegurado circulando castelli girar avda mayo colisiona angulo delantero derecho tercero moto persona tercero retira propios medios ;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulaba colectora cintura colisionado parte lateral derecha parte lateral izquierda moto encierra asegurado unico ocupante moto tenia cayo piso presentaba lesiones varias retiro propios medios ;discutida
am    ;circulando arenales gira hacia derecha tomar sgto cabral colisiona moto circulaba derecha personas moto caen incorporan medios aceptaron asistencia retiran medios;comprometida
am    ;transitaba cabildo llegar misma dispongo ingresar aca gargar combustible comienzo ingresar aca moto choca embiste zona guardabarro trasero derecho rodado datos tercero gorosito parodi luciano ernest yamaha ybr ifx atm;comprometida
am    ;asegurado circulando polonia girar saenz pena colisionado lateral derecho tercero moto persona cae piso presenta golpes cuerpo ;comprometida
peatã“n;asegurado circulando conesa gira hacia dorrego colisiona persona cruzando persona incorpora medios cliente lleva casa acepto asistencia;comprometida
peaton;lugar hecho gerli pallares santiago estero asegurado circulando pallares va doblar santiago estero peaton bajo vereda piso persona ;comprometida
aa    ;circulaba general paz rodado sobrepasa izquierda detiene marcha bruscamente intentar evitar colsion volanteo izquierda accidentalente colisiono frente sector trasero terceros involucrados lesionados terceros involucrados lesionados datos tercero kessler sebastian ezequiel fiat adre federacion patronal ;comprometida
peaton;mecanica hecho segun version asegurado asegurado circulando indio luz peaton asegurado frena peaton apoya vehiculo lado izquierdo retira propios medios desplazamientod ;concurrente
am    ;saliendo estacionada moto apronto rapido exceso velocidad colisiono caucho parachoque derecho;comprometida
aci   ;circulando rivarola ciclista produce siniestro bicicleta venia solo cayo piso;concurrente
am    ;vehiculo asegurado disponia girar hacia derecha tomar san nicolas luego semaforo mosconi colisiono lateral derecho delantero tercero moto personas circulaba derecha mosconi personas cayeron asfalro asistidos trasladados htal desplazamientos;comprometida
am    ;incorporaba playa estacionamiento local comercial encontraba hacia ruta previo cesion paso qu hace entonces comenzando maniobrar izquierda direccion aviacion manera imprevista motociclista embiste subitamente sector delantero izq rueda luego sucedido asegurado auxilio tercero traslandandolo upa delongchamps atendido tel ro pd cabe aclarar siniestro ocurre rp aviacion longchamps cuestiones sistema aca registra carlos diehl terceros mas lesionados involucrados datos tercero lucas francisco hajart honda apjj seguros rivadavia;concurrente
aa    ;aseg circulando direccion referencia llegar interseccion delfor embestida lateral derecho parte delantera ro producto aserg desplaza hacia vereda sube choca parte delantera arbol hija conductora dolencias cabezatambien lesionado tercero mareos dolor cabeza;comprometida
peaton;aseg circulando directorio girar hacia izq contacto peaton misma cae suelo quiso ser asistida asegurada quiso llamar manifest ningun tipo dolencias;comprometida
aci   ;iba circulando cno gral belgrano bicicleta circulaba par esquiva pozo viniendo toco rueda trasera bicicleta iba sola persona cae levantandose medios manifestando dolores izquierda ofrezco llevarlo centro medico llamar niega tenia ir trabajar ;comprometida
am    ;asegurado circulando martinto moto viene brandsen frena colisiona asegurado parte delantera izquierdael moto cae piso levanta ;concurrente
aa    ;mecanica hecho segun version asegurado circulaba gaspar campos sur norte vamos doblar izquierda tupacamaru ahi siento tercero moto moldura rueda trasera coche tercero acompanante presentaron lesiones aparentes ;comprometida
am    ;circulando argerich cruzar belgrano moto venia ultima colisiona lateral izquierdo delantero caen piso ocupantes moto femenina menor masculino primer momento presentaban razpones presencia lugar traslado hospital vicente lopez planes general rodriguez desplazamiento;concurrente
peaton;asegurado circulando lafuente girar matias balbastro colisiona peaton cruzaba senda peatonal peaton cae piso asistido familiares llevaron hospital ;comprometida
am    ;redgreenlueredgreenlue vhl aseg circulando directorio bajar velocidad girar hacia san pedrito colisionado moto circulaba misma choca parte trasera aseg motocicleta iban personas bordo cascos ;comprometida
am    ;aseg circulaba san juan gira hacia derecha sanchez loria guino puesto impactado lateral trasero derecho moto circulaba detras san juan moto cae piso tenia raspo ;comprometida
am    ;redgreenlueuc mecanica hecho segun version asegurado circulando juan b justo altura aproximada dentro carril derecho haber auto estacionado puerta taller debo frenar carril izquierdo circulaba camion momento siento atras embestido moto queria pasar izquierda lado derecho camion impacta paragolpes trasero lateral izquierdo moto iba solo recuerdo tenia puesto observe lesiones mayores solo raspones codo izquierdo roce camion camion adelante luego querer pedirle datos retira lugar vi cayo suelo mas involucrados ;concurrente
aa    ;circulando william morris auto tercero venia saladillo incorpora william morris frena choca parte delantera derecha desplazamientos lesiones;concurrente
am    ;mecanica hecho segun version asegurado asegurada circulando general bartolome mitre pone giro doblar derecha larrea motocicleta venia detras colisiona parte delantera moto parte delantera lateral derecha asegurada acompanante femenina caen suelo levantan propios medios ;comprometida
