x,y,descripcion,cluster
-1.1110126,0.027233329,['mi parte delantera'],0
-1.1116349,0.033042945,['mi parte delantera'],0
0.5752542,-0.0676443,['parte delantera derecha'],1
1.5561905,-0.08358026,"['colisiona parte trasera', 'parte trasera tercero']",7
-1.1105375,0.029533982,['mi parte delantera'],0
0.4734074,-1.5231402,"['colisiona parte trasera', 'parte trasera tercero']",3
1.1668967,-1.7971591,"['parte delantera izquierda', 'parte trasera derecha']",5
-1.1052867,0.01965171,"['parte delantera izquierda', 'parte trasera derecha']",0
0.6616434,-1.596386,['parte trasera parte'],3
-1.1070902,0.02786632,"['parte trasera derecha', 'su parte trasera']",0
0.5706954,-1.6967747,['mi parte delantera'],3
0.31444028,-1.5341113,['parte delantera derecha'],3
-1.1113776,0.027400097,['colisiona parte delantera'],0
-1.109935,0.023588227,"['parte delantera parte', 'delantera parte trasera']",0
-1.1104397,0.027153136,['parte trasera derecha'],0
-1.110952,0.025437672,"['colisiona parte trasera', 'su parte delantera']",0
0.5621828,-0.05975402,['parte delantera izquierda'],1
-1.1048021,0.022982804,['parte trasera derecha'],0
-1.1125311,0.023622807,"['su parte delantera', 'parte delantera parte']",0
-1.1104281,0.028135577,['su parte delantera'],0
0.7062944,0.13275349,['colisiona parte delantera'],1
-1.1077964,0.025324836,"['colisiona parte trasera', 'parte delantera derecha', 'parte trasera izquierda']",0
-1.1093137,0.024933338,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1108115,0.022886166,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1086363,0.028234417,['parte trasera parte'],0
0.8081818,1.3905553,['mi parte delantera'],6
-1.1058478,0.024305582,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1072916,0.025146963,['parte delantera derecha'],0
-1.1115128,0.025130933,"['parte delantera derecha', 'colisiona parte delantera']",0
0.57006717,-0.0417724,['parte delantera derecha'],1
-1.1079345,0.02641445,['mi parte delantera'],0
-1.111996,0.026459374,['colisiona parte trasera'],0
-1.1043279,0.034484502,['mi parte delantera'],0
-1.1083981,0.027765168,"['parte delantera derecha', 'colisiona parte delantera', 'parte delantera parte']",0
0.7459233,-1.2409892,"['parte delantera izquierda', 'colisiona parte delantera']",3
0.6034187,-1.5057287,['mi parte delantera'],3
-1.1069547,0.02818406,['parte delantera derecha'],0
-1.1051527,0.02552159,['mi parte delantera'],0
1.030965,-1.04702,['mi parte delantera'],4
0.58538646,0.01803906,['colisiona parte trasera'],1
0.79056716,-1.6591109,"['parte delantera derecha', 'parte trasera derecha']",3
-1.1077536,0.031705715,"['colisiona parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
0.29740897,-1.4419008,['parte trasera parte'],3
0.5257623,-0.028308857,['colisiona parte trasera'],1
1.0759284,0.34833843,"['parte delantera izquierda', 'parte trasera derecha']",7
1.5691841,-0.08441808,['su parte trasera'],7
0.60240304,-0.10567601,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",1
0.35912335,1.7867638,"['parte delantera derecha', 'colisiona parte delantera']",6
-1.109899,0.023708861,['parte trasera parte'],0
0.6098064,-0.011212719,['colisiona parte trasera'],1
-1.1046666,0.027800748,"['parte delantera derecha', 'parte trasera izquierda']",0
1.0547767,1.5358671,['parte trasera izquierda'],6
0.97991943,0.87035745,"['mi parte delantera', 'parte delantera derecha', 'parte trasera derecha']",7
-1.1083229,0.022112807,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",0
0.53151226,0.059468992,['su parte trasera'],1
-1.1105303,0.027991518,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",0
-1.1125739,0.026472475,['colisiona parte trasera'],0
-1.1071862,0.022857077,['colisiona parte delantera'],0
-1.108613,0.03238616,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1072353,0.027739886,['su parte trasera'],0
-1.1100379,0.0277253,['mi parte delantera'],0
-1.1113974,0.023996381,"['parte trasera izquierda', 'su parte trasera']",0
-1.1055523,0.023317223,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",0
-1.10955,0.031088395,"['parte delantera izquierda', 'colisiona parte delantera', 'su parte delantera', 'parte delantera parte']",0
0.54797703,2.1059833,['colisiona parte trasera'],6
-1.109869,0.026008312,"['parte delantera derecha', 'su parte delantera', 'parte trasera izquierda']",0
1.4706297,-0.9514876,['parte trasera tercero'],4
-1.108876,0.021236366,['parte delantera parte'],0
-1.1104422,0.027643478,['parte trasera tercero'],0
1.3165396,-0.8589256,['parte delantera derecha'],4
1.1557623,2.253444,"['colisiona parte trasera', 'parte trasera derecha']",2
-1.1052699,0.02641059,['mi parte delantera'],0
-1.1067448,0.030079512,"['parte delantera izquierda', 'parte trasera parte']",0
0.65459573,1.9875686,"['parte delantera izquierda', 'su parte delantera']",6
1.1765308,2.1989763,['colisiona parte trasera'],2
-1.1104081,0.022891924,['parte trasera izquierda'],0
-1.1073563,0.02246832,"['mi parte delantera', 'parte delantera parte']",0
-1.1115712,0.027501104,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1103044,0.025235273,"['su parte trasera', 'parte trasera parte']",0
-1.1104217,0.02400749,"['mi parte delantera', 'parte trasera izquierda', 'su parte trasera']",0
-1.1104423,0.026739454,['parte delantera izquierda'],0
-1.1114874,0.025826897,"['mi parte delantera', 'parte delantera derecha', 'colisiona parte delantera']",0
-1.1098353,0.02005609,['parte delantera parte'],0
-1.1093041,0.022834217,['mi parte delantera'],0
0.6859044,1.7905309,['colisiona parte trasera'],6
0.65745926,-0.023118416,['mi parte delantera'],1
0.59977835,2.1052873,['parte delantera derecha'],6
1.0872501,-1.994925,['mi parte delantera'],5
0.9616078,-0.056868855,['colisiona parte trasera'],1
-1.1119572,0.02221285,"['su parte trasera', 'parte trasera parte']",0
1.4612224,-0.9560874,"['parte delantera derecha', 'colisiona parte delantera']",4
1.1917174,0.203747,"['parte delantera derecha', 'parte delantera izquierda', 'su parte delantera']",7
-1.1120493,0.022865415,"['mi parte delantera', 'parte delantera parte']",0
0.41875562,1.7536235,['parte trasera izquierda'],6
1.1880958,-0.0848414,"['parte delantera derecha', 'parte trasera izquierda', 'su parte trasera']",1
-1.1148494,0.028007537,['mi parte delantera'],0
1.2125355,2.0460742,['mi parte delantera'],2
0.5094139,-1.5877866,['mi parte delantera'],3
1.1395203,-1.639646,"['mi parte delantera', 'su parte trasera']",5
1.032924,1.6217641,['su parte delantera'],6
-1.1093959,0.027844341,"['colisiona parte trasera', 'parte trasera derecha']",0
0.19665316,-0.35100147,"['su parte delantera', 'parte delantera parte']",1
-1.1062071,0.025031311,"['colisiona parte trasera', 'parte trasera derecha']",0
1.0517846,1.3292103,['parte delantera derecha'],6
0.5348277,-0.021877198,"['parte delantera derecha', 'colisiona parte delantera']",1
0.8269062,1.3534797,"['mi parte delantera', 'su parte trasera']",6
1.0115418,-1.1788682,['parte trasera derecha'],4
0.9618837,-1.8668838,"['parte delantera izquierda', 'parte trasera derecha']",5
-1.1147364,0.026340993,['su parte trasera'],0
-1.111337,0.025665004,"['colisiona parte trasera', 'parte trasera derecha']",0
0.40875396,1.9311552,['parte trasera izquierda'],6
0.5484413,0.09384985,['parte trasera tercero'],1
0.7132691,1.8585383,['su parte delantera'],6
-1.1137539,0.02825009,"['parte delantera derecha', 'su parte delantera']",0
0.35180017,1.7786788,['parte trasera derecha'],6
0.50841916,0.2698263,['colisiona parte trasera'],1
0.9578728,1.2983173,['parte trasera derecha'],6
0.904742,1.316224,['parte delantera derecha'],6
-1.1081935,0.022878937,['colisiona parte trasera'],0
0.49928156,-0.16285527,['mi parte delantera'],1
-1.1100378,0.025503416,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",0
0.87939584,1.3771021,"['su parte delantera', 'parte delantera parte']",6
0.3128884,1.7224149,['parte delantera derecha'],6
0.5832203,-0.009081788,['colisiona parte delantera'],1
1.3199587,0.55053794,['parte delantera izquierda'],7
0.7316307,-1.6367724,"['parte delantera derecha', 'colisiona parte delantera']",3
0.5472585,0.022909895,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",1
-1.1079422,0.028079132,['parte trasera izquierda'],0
-1.1089021,0.021019107,['parte delantera izquierda'],0
0.6712636,-0.086489774,['su parte trasera'],1
0.98782855,1.6694719,['mi parte delantera'],6
0.5710811,-0.11478998,['mi parte delantera'],1
-1.1116251,0.026263054,['parte trasera izquierda'],0
-1.106919,0.02554368,"['mi parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
-1.1095353,0.026818309,"['mi parte delantera', 'parte delantera derecha']",0
-1.111017,0.025729999,['mi parte delantera'],0
-1.1077993,0.02829814,['mi parte delantera'],0
-1.1109961,0.029228294,"['su parte delantera', 'parte delantera parte', 'delantera parte trasera']",0
1.2368858,-1.382421,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",4
-1.1127825,0.02699643,['colisiona parte trasera'],0
-1.1080688,0.036095794,['parte trasera izquierda'],0
1.2245276,1.6260906,['parte delantera derecha'],2
1.0602827,-1.5230305,"['mi parte delantera', 'parte trasera derecha']",3
0.8436496,1.1793972,['parte trasera izquierda'],6
1.1329558,2.3010836,['parte trasera derecha'],2
1.6217232,-0.54731333,"['parte delantera derecha', 'colisiona parte delantera']",4
-1.1078815,0.020632032,['colisiona parte trasera'],0
1.0304191,-0.37602115,['mi parte delantera'],1
1.5646907,-1.1392373,['mi parte delantera'],4
-1.1071061,0.022037005,['mi parte delantera'],0
-1.1123585,0.026994783,"['parte delantera izquierda', 'colisiona parte delantera']",0
-1.1125363,0.023541588,['mi parte delantera'],0
-1.1082205,0.022201166,"['mi parte delantera', 'parte delantera izquierda']",0
1.5791978,0.011300213,['colisiona parte trasera'],7
0.5528205,-0.016736956,['su parte trasera'],1
-1.110784,0.031502657,['mi parte delantera'],0
-1.1099739,0.024842372,"['parte delantera izquierda', 'colisiona parte delantera']",0
0.550926,-0.02113823,['parte delantera izquierda'],1
-1.1098709,0.028232828,"['parte delantera izquierda', 'parte trasera derecha', 'su parte trasera']",0
-1.1105824,0.027020756,['mi parte delantera'],0
-1.1079339,0.025910402,['parte trasera parte'],0
-1.1084921,0.024064006,"['colisiona parte delantera', 'parte delantera parte', 'parte trasera parte']",0
-1.1066812,0.020882005,['mi parte delantera'],0
-1.1074172,0.02335994,"['parte delantera derecha', 'colisiona parte delantera']",0
0.88563496,0.020040454,['mi parte delantera'],1
0.67447793,-0.9284605,['delantera parte trasera'],3
-1.1070529,0.02516167,['parte delantera izquierda'],0
0.5957857,0.017656803,['mi parte delantera'],1
0.6048574,-1.4571093,['colisiona parte delantera'],3
0.7111773,-1.5705731,['colisiona parte trasera'],3
-1.1111144,0.028799137,"['colisiona parte trasera', 'parte trasera izquierda']",0
0.9469234,0.14251003,['mi parte delantera'],1
0.45786712,-1.7731857,"['mi parte delantera', 'parte delantera parte']",3
0.9032413,1.9418275,['parte delantera derecha'],6
0.6357911,-0.06642327,['parte delantera izquierda'],1
0.5629207,-0.05287719,"['parte delantera izquierda', 'su parte delantera']",1
-1.1104549,0.02488807,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",0
-1.1047975,0.028024388,['mi parte delantera'],0
0.564706,-0.09668678,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera derecha']",1
0.39545763,-1.7060734,"['mi parte delantera', 'parte delantera parte']",3
-1.1115478,0.02704438,['mi parte delantera'],0
-1.107038,0.025235396,['mi parte delantera'],0
-1.1103494,0.02462014,['colisiona parte trasera'],0
0.9193598,-1.3776947,['mi parte delantera'],3
0.69854516,-1.3501217,['mi parte delantera'],3
-1.107981,0.025503678,['colisiona parte trasera'],0
0.92417705,1.6643436,['colisiona parte trasera'],6
-1.1110876,0.030731712,['parte trasera izquierda'],0
-1.1070621,0.021909399,['mi parte delantera'],0
0.7923451,1.9135408,['mi parte delantera'],6
-1.10918,0.02537422,['colisiona parte delantera'],0
-1.1058229,0.025263796,"['colisiona parte trasera', 'parte trasera parte', 'delantera parte trasera']",0
-1.1129142,0.028635543,['colisiona parte trasera'],0
1.4338095,-0.39008135,['mi parte delantera'],4
-1.1108345,0.02576406,['parte delantera derecha'],0
-1.1095002,0.029075978,"['su parte trasera', 'parte trasera parte']",0
0.63206273,-0.08842801,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",1
1.583475,1.0669086,['parte delantera parte'],7
0.6165047,-0.053406082,['colisiona parte trasera'],1
0.3337598,1.6411015,['mi parte delantera'],6
-1.1049798,0.020329028,['mi parte delantera'],0
-1.1094602,0.024830014,['colisiona parte trasera'],0
-1.1074748,0.023021648,['mi parte delantera'],0
-1.1061774,0.023901934,['parte delantera derecha'],0
0.5209046,-0.07235537,['parte delantera izquierda'],1
0.57846385,-0.012237303,['mi parte delantera'],1
-1.1123548,0.027923357,['colisiona parte trasera'],0
1.9080981,2.9155827,['colisiona parte trasera'],2
-1.1089814,0.025836576,['colisiona parte trasera'],0
-1.1112884,0.027038692,['parte delantera izquierda'],0
0.747646,-1.329605,['parte trasera derecha'],3
0.79109865,1.7883605,['mi parte delantera'],6
0.43216687,-1.5964254,['parte trasera parte'],3
1.0416683,1.5203471,['colisiona parte trasera'],6
-1.104892,0.026479252,"['parte delantera derecha', 'colisiona parte delantera', 'parte trasera izquierda']",0
-1.1111189,0.027992748,"['mi parte delantera', 'parte delantera derecha']",0
-1.1073347,0.024249274,['mi parte delantera'],0
-1.1088679,0.030782063,['colisiona parte trasera'],0
0.5844173,-0.034122996,['colisiona parte trasera'],1
-1.1081698,0.02306557,['mi parte delantera'],0
0.8514113,-0.06506731,['su parte trasera'],1
0.92398566,1.3310295,"['colisiona parte trasera', 'parte trasera izquierda']",6
1.2775044,1.4923562,['parte trasera parte'],2
0.61672455,-0.044742007,"['parte delantera izquierda', 'su parte delantera', 'parte trasera izquierda']",1
1.2447821,-2.3186681,"['colisiona parte trasera', 'parte trasera parte']",5
-1.1067908,0.026450513,['mi parte delantera'],0
1.1827967,-0.12979443,['mi parte delantera'],1
1.8044436,-0.6383517,"['colisiona parte trasera', 'parte trasera izquierda']",4
0.47876626,-0.040244192,"['mi parte delantera', 'parte delantera izquierda', 'parte trasera izquierda', 'su parte trasera']",1
1.1521221,2.25553,['colisiona parte trasera'],2
-1.1112322,0.025474455,['mi parte delantera'],0
-1.11105,0.027875412,"['colisiona parte trasera', 'parte trasera izquierda']",0
0.53017175,-0.07174361,"['mi parte delantera', 'parte trasera derecha', 'parte delantera parte', 'delantera parte trasera']",1
-1.1117119,0.028576631,"['parte delantera izquierda', 'colisiona parte delantera']",0
1.2162334,-1.9014311,"['mi parte delantera', 'parte delantera derecha', 'parte delantera izquierda', 'su parte delantera']",5
0.4598287,-1.7224016,"['parte trasera parte', 'delantera parte trasera']",3
0.7580442,1.8213193,['su parte trasera'],6
2.333066,0.26766405,['mi parte delantera'],7
0.3968963,1.753193,['delantera parte trasera'],6
-1.1063097,0.02564236,['colisiona parte trasera'],0
0.33574587,1.7010213,"['parte delantera derecha', 'parte delantera izquierda', 'colisiona parte delantera']",6
-1.1108459,0.028857406,['parte delantera izquierda'],0
-1.1101131,0.022942998,['colisiona parte delantera'],0
0.9615481,1.6364908,['su parte trasera'],6
-1.1052812,0.028172154,"['parte delantera derecha', 'colisiona parte delantera']",0
-1.109381,0.026482275,"['parte delantera izquierda', 'parte trasera izquierda']",0
0.61281246,-0.009013844,['parte delantera derecha'],1
-1.1073205,0.025891632,['colisiona parte delantera'],0
1.501663,-1.3518112,['colisiona parte trasera'],4
0.8625951,2.1369832,['su parte trasera'],6
0.5093805,-1.5045098,['mi parte delantera'],3
-1.1108007,0.027962912,['parte trasera derecha'],0
-1.1107876,0.024586923,['mi parte delantera'],0
-1.1129789,0.02777759,"['parte delantera izquierda', 'parte trasera derecha']",0
0.83412665,1.5092015,"['parte delantera izquierda', 'parte trasera izquierda']",6
0.6072123,-0.060607992,['colisiona parte delantera'],1
-1.1109838,0.027131978,"['mi parte delantera', 'parte trasera derecha', 'parte delantera parte', 'delantera parte trasera']",0
-1.1150954,0.030948352,['mi parte delantera'],0
-1.1102798,0.02979703,['mi parte delantera'],0
0.91321665,0.6773238,"['parte delantera izquierda', 'colisiona parte delantera']",7
-1.11118,0.028114079,['delantera parte trasera'],0
1.6036643,-1.2157234,"['mi parte delantera', 'su parte trasera']",4
