cod_accidente,descripcion_del_hecho - Final,responsabilidad
AM    ,"ASEGURADO CIRCULANDO SOBRE CALLE COLON CUANDO AL MOMENTO DE MANIOBRAR A MANO IZQUIERDA PARA INGRESAR EN CALLE J.G. ARTIGAS COLISIONA CON SU PARTE DELANTERA IZQUIERDA EN LA PARTE TRASERA DE UN TERCERO (MOTO) QUE DETUVO LA MARCHA SOBRE LA MISMA. - UN SOLO OCUPANTE EN LA MOTO   NO SE CAE AL PISO . NO SABE SI LLEVABA CASCO PUESTO . NO HUBO INTERVENCION DE AMBULANCIA , NI POLICIAL . SE RETIRO CON LA MOTO .

 AMPLIACION
Conforme lo acordado, le envio todo lo referido al siniestro.
En primer lugar, se ha de considerar la elevada diferencia de masa (aprox. 20:1) entre el vehiculo Toyota y el motovehiculo de la reclamante, conjuntamente con el hecho de que este no perdio el equilibrio, no tuvo caida lateral y su conductor no sufrio lesiones personales de ningun tipo visibles. Por consiguiente, solo puede ocurrir el siniestro, como de hecho ocurrio, si la camioneta, al momento del choque,  estaba detenida y el motovehiculo en movimiento tangencial de adelantamiento,con interposicion de direccion en el avance. Ello, porque de lo contrario, de existir  velocidad en aquella (energia), por minima que fuera,  la innegable mayor masa y por ende cantidad de movimiento, hubiese provocado otros danos y la segura desestabilizacion del conjunto moto/ocupante-cuestion no ocurrida- .
Asimismo, refuerza lo dicho, la circunstancia de que tal como se observa en la fotos acompanadas, los danos en la Toyota son unicamente un rayon en el extremo lateral izquierdo, sin rastro de choque frontal (los vehiculos no avanzan de costado) y, por otra parte, la moto  presenta rayones de deslizamiento en su avance lateral. Lo cual, se correlaciona  con la mecanica ocurrida y graficada en el archivo adjunto, que demuestra el dano de la moto sobre la camioneta y no la inversa..
Es decir, los hechos ocurrieron cuando estando atento contingencias del transito, tuve que detenerme bruscamente al observar que  la conductora no respetaba las condiciones de circulacion que, muy bien senalizadas, tienen indicadas las respectivas arterias en el lugar de los hechos.
Es asi, porque sobre el carril izquierdo de la calle Artigas (lugar del hecho), solo  esta permitido avanzar hacia la calle Roca y/o Puente de ferrocarril como lo indica la senalizacion horizontal y vertical del lugar. No obstante, la Sra. Atensia donde obligatoriamente, por condiciones de reglamento y porque no habia vehiculos que la precedieran,  debia continuar en avance recto , absurda y antireglamentariamente intento, mediante interposicion  de trayectoria - literalmente se cruzo-, ingresar en forma no  permitida al carril derecho de Artigas. -ver croquis-
En resumen, la  mecanica descripta no solo resulta fisicamente comprobable, sino que ella y el tipo de danos en los rodados, hace verosimil la falta de participacion activa del vehiculo por mi conducido.
Espero haber sido claro en lo fundadamente expuesto y dado cumplimiento con la ampliacion solicitada; demas esta decir que ante cualquier duda, estoy a su disposicion para evacuar la misma..
",COMPROMETIDA
AA    ,"ASEG CIRCULANDO Y EN UNA INTERSECCIN DESDE LA DERECHA PASA UN 3\'b0 Y EL ASEG LO  COLICIONA DAnANDOLE  LA PARTE TRASERA  DERECHA   CON EL FRENTE DEL VEHI ASEG  SIN MAS VHS.-",COMPROMETIDA
PEATON,"ASEGURADO POR AYACUCHO CUANDO HABILITA EL SEMAFORO A VERDE AVANZA Y CRUZA VIAMONTE Y EN LA SENDA PEATONAL TOCA A UNA SEnORA QUE QUEDA APOYADA EN EL AUTO Y NO LLEGA A CAER. INTERVIENE POLCIIA Y AMBULANCIA DEL SAME
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN  VERSION ASEGURADO: 0 Venia circulando por Paseo Colon, estando a punto de doblar por independencia cuando, una moto que venia detras mio me embistio. la puerta delantera, guaradabarros, espejo. 
La moto cayo con el conductor, el cual fue trasladado por el SAME a un hopsital, por golpes, el cual se encuenta bien se encontraba sin acompanante, poseia casco. Informo que no secuestraron los vehiculos. El mismo se retira al Hospital Argerich con la ambulancia volviendo por sus propios medios a buscar la moto.
d",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO  POR  AV  OLIVOS  CUANDO SE DISPONIA A  GIRAR A LA IZQUIERDA EN SANTA JULIA  UN TERCERO  MOTO  QUE  CIRCULABA DETRAS SUYO  LO   EMBISTE  EN LATERAL IZQUIERDO. UN OCUPANTE, CON CASCO, NO  CAE AL PISO
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO SOBRE CALLE 4 EN INTERSECCION CON 520 , UN TERCERO CIRCULANDO EN MOTO POR LA INTERSECCION COLISIONA CONTRA EL LATERAL DELANTERO IZQUIERDO DEL CLIENTE / CAE AL PISO Y SE INCORPORA POR SUS MEDIOS / TENIA UN RASPON EN LA FRENTE / NO TENIA DOCUMENTACION PARA CIRCULAR / INTERVINO POLICIA Y AMBULANCIA ,FUE DADO DE ALTA EN EL MOMENTO /",CONCURRENTE
AA    ,"LA ASEGURADA CIRCULABA MIGUEL CANe Y AL LLEGAR A LA INTERSECCIN CON LA CALLE 20 DE SEPTIEMBRE IMPACTA CON SU PARTE DELANTERA EN  LA PUERTA DELANTERA IZQUIERDA DE UN CHEVROLET CORSA QUE TRANSITABA POR LA CALLE 20 DE SEPTIEMBRE. UNO DE LOS ACOMPAnANTES EN EL CHEVROLET CORSA RESULT CON UN CORTE EN LA FRENTE, NO HUBO INTERVENCIN DE LA AMBULANCIA.
",COMPROMETIDA
AA    ,"ASEG CIRCULANDO POR ARGERICH CUANDO UN TERCERO QUE CIRCULABA DELANTE DE EL, FRENA POR TRANSITO Y EL VHL ASEG NO LLEGA A FRENAR Y LO IMPACTA CON SU PARTE DELANTERA LA APRTE TRASERA DEL TERCERO/ SIN LESIONES",COMPROMETIDA
MM    ,"VH. ASEG. ESTABA DETENIDO EN EL SEMAFORO SOBRE SALTA, CUANDO DA LUZ VERDE, GIRA HACIA LA IZQUIERDA PARA AV. ALFONSIN Y ES ENGANCHADO EN LA PARTE DELANTERA POR LA PARTE TRASSERA O DEL MEDIO (EL ASEG. NO ESTA SEGURO) DEL VH. DEL TERCERO (MOTO) QUE CIRCULABA POR SALTA. EL ASEG. SE CAE AL PISO. NO VE SI EL TERCERO SE CAE AL PISO. AMBOS TENIAN CASCO. INTERVIENE UN MOVIL POLICIAL QUE ESTABA EN EL LUGAR. NO INTERVIENE LA AMBULANCIA",CONCURRENTE
AA    ,"CIRCULANDO MOSCONI EL AUTO DEL TERCERO FRENA Y EL ASEGURADO NO PUEDE FRENAR Y LO EMBISTE EN PARTE TRASERA SIN DESPLAMIENTOS NI LESIONES",COMPROMETIDA
ACI   ,"VH ASEG CIRCULABA POR REP DE HONDURAS DETRAS DE UNA BICICLETA, A LA PAR DE LA BICICLETA SE ENCONTRABA UN TAXI QUE AL LLEGAR A JUAN B JUSTO DOBLO SIN DAR AVISO POR DELANTE DE LA BICI, Y ESTE TUVO QUE FRENAR DE GOLPE. VH ASEG LO GOLPEA CON SU FRENTE EN LA PARTE TRASERA DE LA BICI.ME BAJO LO ASISTO  SE INCORPORA POR SUS MEDIOS, MANIFIESTA DOLOR EN MANO DERECHA. OFRECE ASISTENCIA MEDICA EN EL LUGAR A LO CUAL SE NIEGA, OFRESCO LLEVARLO HASTA DONDE SE DIRIGIA QUE ERA A SU CASA, CARGAMOS LA BICI EN EL AUTO Y EN EL TRAYENCTO TERCERO MANIFIESTA QUE SE LE HICHA LA MANO, LO LLEVO HASTA EL HOSPITAL PIROVANO DONDE NO FUE ATENDIDO, LUEGO ME PIDE QUE LO LLEVE HASTA VICENTE LOPEZ, DONDE VIVE. ME RETIRO DEL LUGAR. NO INTERVINO POLICIA NI AMB..-",COMPROMETIDA
PEATÃ“N,"ASEGURADO CIRCULABA POR CALLE PERON, COLISIONA A UN PETON QUE BAJA DE LA VEREDA DE MANERA IMPREVISTA, EL ASEG. FRENA DE GOLPE Y TOCA AL PEATON CON UNA CRIATURA EN BRAZOS , EL PEATON NO CAE AL SUELO, QUEDA SOBRE EL CAPOT DEL VH ASEG. NO INTERVIENE POLICIA NI AMBULANCIA, LUEGO COMIENZA A AGREDIRME A MI VERBALMENTE, A MI AUTO A MI LATERAL IZQUIERDO Y PARABRISAS.-",COMPROMETIDA
PEATÃ“N,"MECANICA DEL HECHO S/ VS ASEGURADO: 0 el aseg. circulaba por av. vernet (esq. calle fortunato lopez) detras de un colectivo, el colectivo frena en la parada para que bajen pasajeros, el aseg. lo pasa por la izquierda y al llegar a la esquina se cruza por delante del colectivo un peaton, el aseg. frena pero no puede evitar colisionar a la persona, la persona cae al suelo, segun indica tenia molestias en la rodilla izquierda. intervino policia, no ambulancia. el aseg. traslado al lesionado a su domicilio).
AMPLIACION ASEGURADO: 0 Me indica que en el siniestro se detuvo un patrullero que pasaba por la zona, pero al ver que el tercero no tenia lesiones de gravedad o visibles prefirieron no intervenir. Le dijeron al asegurado que lo lleve el a un hospital o a la casa. 
El asegurado le ofrecio al tercero llevarlo a un hospital pero este no quizo, solo le pidio que lo lleve hasta la casa. Al llegar al domicilio del tercero se retiro del lugar rapidamente porque se trataba de una villa. No tiene nombre de la calle ni numero de la casa. Solo sabe que es una villa que se encuentra frente al Hospital 21. El asegurado le dejo su telefono al tercero pero este no se ha comunicado. El tercero solo le dejo su numero de DNI de paraguay, no tiene argentino. Agrega ademas que el tercero se encontraba en estado de ebriedad. 
",COMPROMETIDA
AM    ,"CIRCULABA POR BALDOMERO FERNANDEZ MORENO, AL LLEGAR A LA INTERSECCION CON PUMACAHUA EL TERCERO QUE ME ANTECEDIA FRENA Y LO EMBISTO CON MI FRENTE EN SU PARTE TRASERA Y LUEGO SOY EMBESTIDO EN MI LATERAL DERECHO POR EL LATERAL IZQUIERDO DE UNA MOTO QUE CIRCULABA POR LA MISMA. UN OCUPANTE, CON CASCO, NO CAE AL PAVIMENTO, NO MANIFESTABA LESIONES VISIBLES. NO INTERVIENE AMBULANCIA, NI POLICIA. SIN DESPLAZAMIENTOS.",COMPROMETIDA
PEATON,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Vehiculo asegurado se detiene repentinamente sobre Rafaela ante un tercero que se detiene adelante. Ante esto el asegurado maniobraba para atras para evitar el choque, y alli impacta levemente ante un peaton que justo se dispuso a cruzar la calle. Sin desplazamientos ni lesionados. (Peaton: interviene policia y ambulancia. se levanta por sus medios)

d MECANICA DEL HECHO SEGUN TERCERO: 0 el dia 2/12 aproximadamente a las 17hs se dirigia a pie hacia una papelera ubicada en la calle D\'b4Onofrio, lo hacia por la calle esta ultima y al llegar a la interseccion con Rafaela antes de cruzar por la senda peatonal visualiza que una camioneta marca Volkswagen Amarok dominio JKM841 se encontraba detenida a un costado mientras que por detras se encontraba detenido un Peugeot, por lo que el dicente comienza a cruzar la calle ya que le transito estaba detenido, sin embargo antes de llegar a la vereda la camioneta Amarok realiza marcha atras  y lo embiste al deponente apretandole la pierna contra el Peugeot. El dicente cae al suelo.  Lo asistio la ambulancia  y lo traslado al Hospital Posadas de Moron donde le realizaron estudios y le informaron que no posee lesiones oseas pero que debe tener inmovilizada la rodilla y realizar kinesiologia.    
",COMPROMETIDA
AM    ,"EL VH ASEG MANIOBRABA PARA ESTACIONAR CUANDO COLISIONA CON SU LATERAL DELANTERO DERECHO A UNA MOTO QUE CIRCULABA SOBRE LA CALLE. EL MOTOCICLISTA UTILIZABA CASCO, CAY SOBRE EL PAVIMENTO, NO PRESENTABA LESIONES VISIBLES, SE RETIR POR SUS PROPIOS MEDIOS. SIN INTERV DE POLICIAS NI AMB.
.-",COMPROMETIDA
AM    ,": VH. ASEG. CIRCULABA POR AV  INDEPENDENCIA, GIRABA HACIA LA IZQUIERA PARA COMBATE DE LOS POZOS CUANDO ES IMPACTADO EN EL LATERAL IZQUIERDO DELANTERO (PUERTA, ESPEJO RETROVISOR Y MAS ADELANTE) POR UNA MOTO QUE CIRCULABA AV  INDEPENDENCIA  E INTENTA SOBREPASAR POR LA IZQUIERDA AL VH. ASEG. EL CONDUCTOR DE LA MOTO SE CAE AL PISO, TENIA CASCO, INTERVIENE UN MOVIL POLICIAL, INTERVIENE LA AMBULANCIA DEL SAME Y ES TRASLADAN AL HOSPITAL, TUVO TRAUMATISMOS EN LA CADERA.",COMPROMETIDA
AM    ,"VH ASEGURADO SALIENDO DE ESTACIONADO EN MANUEL RODRIGUEZ AL 1300, COLISIONO CON EL LATERAL DELANTERO DERECHO A UN TERCERO (MOTO, 2 OCUPANTES, CON CASCO, CAYERON AL SUELO) QUE CIRCULABAN POR LA MISMA, NO INTERVINO POLICIA NI AMBULANCIA
.-",COMPROMETIDA
AM    ,"CIRCULABA POR GRAL PAZ A LA ALTURA DE LA AXION DE LINIERS MANO A RIACHUELO EN EL CARRIL DEL MEDIO  AL VER QUE NO VENIA NADIE ME PASO AL CARRIL IZQUIERDO Y CUANDO ESTOY PASANDO UNA MOTO ME EMBISTE EN LA PARTE TRASERA IZQUIERDA,  UN SOLO OCUPANTE EN LA MOTO (MOTO POLICIA) NO CAE AL PISO Y AL EMBESTIRME DE DESPLAZA Y EMBISTE A OTRO VH (COLOR BLANCO )EN LA PUERTA TRASERA IZQ, NO INTERVIENE POLICIA NI AMBULANCIA.",COMPROMETIDA
ACI   ,"VH ASEG CIRCULABA SOBRE COCHABAMBA, CUANDO AL MANIOBRAR HACIA 33, ES IMPACTADO EN SU PARTE LATERAL DELANTERA IZQ, POR UN 3RO QUE CIRCULABA SOBRE 33. SIN DESPLAZAMIENTOS NI LESIONADOS..-",COMPROMETIDA
AM    ,"LUGAR DE OCURRENCIA: RUTA 205 Y ERRTACHU, DOBLANDO A LA DERECHA LA MOTO QUIERE PASARLO POR LA DERECHA Y LO CHOCA AL VEHICULO ASEGURADO DAnADO LA  PUERTA Y PARAGOLPE DELANTERA DERECHA.EN LA MOTO IBAN DOS PERSONAS CON CASCO. SE FUERON CON LA MOTO ANDANDO. SIN DESPLAZAMIENTO NI INTERVENCION DE POLICIA Y AMBULANCIA.- TE 1136194049.-",COMPROMETIDA
PEATÃ“N,"EL VEHICULO ASEGURADO MANIOBRABA MARCHA ATRAS PARA ESTACIONAR SOBRE CALLE RAFAEL CALZADA, CUANDO COLISIONO CON SU PARTE TRASERA DERECHA EN RODILLA DERECHA DE UNA PERSONA QUE TRACCIONABA UN CARRO DE RECOLECCION. LA PERSONA FUE ASISTIDA Y TRASLADADA POR EL ASEGURADO AL HTAL OnATIVIA. SIN DESPLAZAMIENTOS.",COMPROMETIDA
PEATÃ“N,"VH ASEGURADO MANIORBABA SOBRE CALLE GRAL LAS HERAS PARA DOBLAR A LA IZQUIERDA HACIA CALLE PTE H YRIGOYEN CUANDO COLISIONA SU PARTE LATERAL DELANTERA IZQUIERDA CONTRA UN PEATON QUE CRUZABA PTE H YRIGOYEN. EL PETON CAYO AL PISO, PRESENTABA LESIONES EN PIERNA IZUQUIERDA. AL MOMENTO DE LA DENUNCIA NO HUBO INERVENCION MEDICA NI POLICIAL..-",COMPROMETIDA
ACI   ,"ASEGURADOCIRCULABA POR WHITE AL LLEGAR JOSE E. RODO MIRO A LA DERECHA COMO VIENE EL TRANSITO Y NO VI A UN CICLISTA QUE VENIA POR BICICENDA ESTE VENIA DE OESTE A ESTE Y LO EMBISTO CON MI PARAGOLPES DELANTERO, EL CICLISTA (FEMENINA) TENIA CASCO, SE CAE AL SUELO, NO SE LEVANTA POR SUS PROPIOS MEDIOS, VIENE UNA AMBULANCIA DEL SAME.- Y LO TRASLADAN AL PInERO INTERVINO POLICIA TENIA RASPONES EN LOS BRAZOS SE QUEJABA DE UN TOBILLO.-  CELULAR ASEG. 1541420909 /   CELULAR DE LA CHICA DE LA BICI. 155 9979418.-",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO SOBRE CALLE G. ZAPIOLA IMPACTA A UN TERCERO ( MOTO ) DETIENE LA MARCHA POR TRANSITO SOBRE LA MISMA , CON PARTE DELANTERA EN LA PARTE TRASERA TERC.. - DOS OCUPANTES EN LA MOTO - CAEN AL PISO PRODUCTO DEL IMPACTO - LLEVABAN CASCO PUESTOS - NO HUBO INTERVENCION DE AMBULANCIA , NI POLICIAL - SE RETIRARON CON LA MOTO .-.-",COMPROMETIDA
AM    ,"VENIA CIRCULANDO POR 25 DE MAYO, PONGO EL STOP PARA DAR AVISO QUE VOY A INGRESAR AL GARAGE DE MI DOMICILIO Y ES AHI QUE APARECE UNA MOTO PO R LA DERECHA Y ME EMBISTE MI PARTE LATERAL DERECHA CON LA PARTE DELANTERA DE LA MOTO,UNICO OCUPANTE, SIN CASCO, NO INTERVINO AMBULANCIA NI POLICIA, SE RETIRO POR SUS MEDIOS SIN APORTAR DATOS Y SIN LESION. NO HAY OTROS TERCEROS INVOLUCRADOS NI LESIONADOS DATOS DEL TERCERO: DESCONOCE

 AMPLIACION
Alejandra  hice la denuncia pertinente telefonicamente al ACA, que es donde tengo asegurado mi vehiculo, no en 
El dia 5 de diciembre,y el 6 la hice personalmente en la sucursal Ramos Mejia donde tienen toda mi documentacion
.el dia 5 de diciembre llegando a mi domicilio entre 13 y 1315hs, 25 de mayo 1309 merlo ,en el momento que giro a la derecha para ingresar a mi cochera,me enviste una moto, por el lado derecho,  con un solo ocupante sin , sin casco.producto del choque se destruye totalmente el espejo retrovisor derecho y rayadura de la puerta delantera y trasera derecha lo cual fue constatado fotograficamente por el inspector del seguro.con respecto al ocupante de la moto , se incorpora pone en marcha la moto y se da a la fuga.cuando hago la denuncia telefonica al seguro me dicen no haga denuncia policial como tampoco necesitaba presentar testigos
El tripulante de la moto no presento ninguna lesion y no entrego ninguna documentacion como dije anteriormente se dio a la fuga.saluda atte Patricia Ratti.
",COMPROMETIDA
AA    ,"SALGO DEL ESTACIONAMIENTO CIRCULANDO MUY DESPACIO POR BILLINGURST HABIA UNA KANGOO ADELANTE QUE NO ME PERMITIA VER BIEN, INEVITABLEMENTE LA COLISIONO CON MI PARTE DELANTERA EN SU PARTE TRASERA. NO HUBO MAS LESIONADOS NI TERCEROS INVOLUCRADOS QUE LOS DETALLADOS. DATOS DEL TERCERO: MISME PALOMINO JORGE RENAULT KANGOO AD417WI 93609393 SANCOR SEGUROS.-",COMPROMETIDA
AM    ,"EL VEHICULO ASEGURADO CIRCULABA POR MARGARITA WILD-SE EMBISTE CON UNA MOTO PROVENIENTE DE LA MANO DERECHA- DAnOS ASEGURADO EL FRENTE Y GUARADABARRO DELANTERO DERECHO DAnANDOSE EL GUARDABARRO Y PUERTA DELANTERA IZQUIERDA-EL MOTOCICLISTA CAE A UNOS 4 MTS-SE LEVANTA POR SUS MEDIOS-LLEVABA CASCO-CREE CON LESIONES PIERNA IZQUIERDA Y EL CODO DERECHO-LA AMBULANCIA NO VIENE A PESAR DE HABER LLAMADO-ASEGURADO LO TRASLADA  AL MOTOCICLISTA Y ESPOSA (QUE SE ACERCA AL LUGAR) A LA CLINICA PAL (ITUZAINGO 1300 LANUS E)-TE ASEGURADO 4246-6288 / 1558159552 / LAB 4240-9219
",COMPROMETIDA
AM    ,"AL SALIR DE LA COCHERA CON MI VH DEL EDIFICIO DE LA CALLE LAVALLE 1220 APENAS MI VH TOCA CALLE, DE MANERA IMPREVISTA PASA UNA MOTO QUE POR ESQUIVARME SE PATINA Y CAE AL PISO, LA MOTO CUANDO DERRAPA SE APOYA EN EL FRENTE DELANTERO DE MI VH. Y EL CONDUCTOR CAE AL SUELO, LUEGO SE LEVANTA POR SUS PROPIOS MEDIOS, INTERCAMBIAMOS LOS DATOS Y SE VA POR SUPOR SUS PROPIOS MEDIOS, EL CONDUCTOR DE LA MOTO TENIA CASCO. NO INTERVIENE NI EL SAME, NI LA POLICIA. NO HUBO INTERVENCIN DE OTROS VHS. INVOLUCRADOS, NI LESIONADOS. DATOS DEL TERCERO: HUGO JOSE DATO 583KXN 31598645 RIO URUGUAY SEGUROS",COMPROMETIDA
AA    ,"MECANICA DEL HECHO SEGUN VERSION ASEGURADO: 0 Circulando por calle Ciudad de la Paz, el vehiculo de adelante frena, yo llego a frenar pero igual lo toco con mi parte delantera en su parte trasera. Sin lesionados ni otros terceros involucras

MECANICA DEL HECHO SEGUN TERCERO: 0 Circulando por Ciudad de La Paz freno por contingencias del transito y un vehivulo me impacta desde atras. ",COMPROMETIDA
AM    ,"ASEG CIRCULANDO Y  UNA MOTO QUE LO QUIERE SOBREPASAR LE DAnA TODA  LA PARTE LATERAL  IZQUIERDA DEL VEHI ASEG   NO  SE CAE AL SUELO UNA  PERSONAS CON  CASCO SIN LESIONES  NO ASISTIO POLICIA AMBULANCIA NO.

 AMPLIACION
El dia 6 del corriente estaba circulando por la Av 9 de julio altura Viamonte siendo las 16.30 cuando una motocicleta que circulaba en la linea divisoria de carriles aparentemente perdio el control y se cayo contra mi lateral izquierdo trasero. Los dos nos detuvimos quedando el tercero apoyado sobre mi puerta izquierda trasera. En ningun momento cayo al piso ni manifesto lesiones. Pidio disculpas, dijo que fue su culpa y ambos nos movilizamos al cordon para intercambiar datos. Cada uno se retiro por sus propios medios en sus respectivos vehiculos.
No intervino ninguna comisaria. 
d - Datos y telefono del tercero.
d  Carlos Manuel Porta. DNI 31.925.804 Tel. 15 5428 0483\fs24
",CONCURRENTE
AM    ,"ASEG CIRCULABA POR AV DIRECTORIO CON SEMAFORO EN AMARILLA NO VISUALIZA QUE SE PONE EN ROJO CUANDO IMPACTA CON UN TERCERO (MOTO) QUE CIRCULABA POR CENTENARIO SU LATERAL DELANTERO IZQ CON LA PARTE DELANTERA DEL TERCERO / 
CONDUCTOR DEL TERCERO CON CASCO, SUFRE LESION EN PIERNA IZA PERO NO RECIBE ASISTENCIA EN EL LUGAR Y SE RETIRA SOLO//
.-",COMPROMETIDA
ACI   ,"ESTABA PARADO EN LA ESQUINA PARA DOBLAR Y CUANDO ARRANCO ME COLISIONA UNA BICICLETA QUE VENIA POR MI MANO IZQUIERDA Y YO ESTABA MIRANDO EL TRANSITO QUE VENIA POR MI DERECHA .-",COMPROMETIDA
AM    ,"EL ASEGURADO ESTABA DETENIDO  PUERTA DE ATRAS LA ABRE Y LA MOTO QUE PASABA CHOCA LA PUERTA DEL ASEGURADO EL MOTOCICLISTA VENIA SOLO Y SE CAE EL RECLAMANTE SE QUEJABA DEL DOLOR EN LAS MANOS",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR AGOTE CUANDO LLEGA A INTERSECCION TIRESTE, SE  DETIENEN,CUANDO  VUELVE A   PONERSE  EN MARCHA UN TERCERO EN MOTO QUE CIRCULABA A GRAN VELOCIDAD POR ESTA  ULTIMA  LO EMBISTE EN EL LATERAL DERECHO  PUNTA DELANTERA.-DOS  OCUPANTES, SIN CASCO, CAEN AL PISO, SE INCORPORAN, SE RETIRAN POR SUS PROPIOS MEDIOS, SIN LESIONES VISIBLES.NO IUNTERVINO AMBULANCIA NI POLICIA- TEL. 1163984469",COMPROMETIDA
AM    ,"ASEGURADO CIRCULABA POR CALLE CARLOS CASARES, DE MANO A VIRREYES, CON GUInO PARA DOBLAR, Y DE ESTE MODO UNA MOTO IMPACTA AL ASEGURADO EN LA PARTE LATERAL DELANTERA IZQUIERDA DE LA UNIDAD. EL COND DE LA MOTO CAE AL PAVIMENTO. EL COND DE LA MOTO NO LLEVABA CASCO, IBA CON UNA FEMENINO. NINGUNO CON CASCO. NO INTERVINO POLICIA, NI AMBULANCIA.
",COMPROMETIDA
AM    ,"MECANICA DEL HECHO SEGUN VERSIO ASEGURADO: 0 Vehiculo asegurado circulando por calle Canada de Juan Ruiz, cuando en la interseccion con calle Carlos Pellegrini el asegurado advierte con luz giro la maniobra hacia la izquierda y es ahi cuando un tercero (moto) que circulaba por la misma detras del vehiculo asegurado, no logra detener la marcha y embiste contra la parte trasera del vehiculo asegurado, 1 integrante con casco, no cae al pavimento, presentaba lesiones en mano y pierna. No intervino policia ni ambulancia.-
d MECANICA DEL HECHO SEGUN TERCERO: 0 Hablo con el tercero me informa que circulaba por la misma calle que el asegurado y de repente el gira encerrandolo. 
Si bien venia de trabajar, se hizo atender en el Hospital y luego por su obra social. No hizo denuncia en la ART. 
",COMPROMETIDA
AM    ,"VH ASEGURADO SE ENCONTRABA CIRCULANDO POR RUTA 197. VH TERCERO, MOTO, VENA POR LA MISMA RUTA, EN EL CARRIL DERECHO. EL ASEGURADO INTENTA DOBLAR A LA DERECHA EN CALLE COLPAYO, NO LOGRA VER A LA MOTO, E IMPACTA CON SU LATERAL DERECHO DELANTERO, EN EL LATERAL IZQUIERDO DE LA MOTO. PRODUCTO DEL TOQUE, LA MOTO Y EL OCUPANTE CAEN AL PISO. UN SOLO OCUPANTE CON CASCO. EL CONDUCTOR DE LA MOTO PRESENTO DOLORES EN PUnO Y RODILLA IZQUIERDA. NO INTERVINO AMBULANCIA YA QUE EL CONDUCTOR DE LA MOTO SE NEG, POLICIA TAMPOCO INTERVINO. EL TERCERO SE RETIRA POR SUS PROPIOS MEDIOS EN LA MOTO. SIN DESPLAZAMIENTO.
.-",COMPROMETIDA
AM    ,"CIRCULABA POR LA AVENIDA RIVADAVIA, CUANDO AL SALIR DEL SEMAFORO EN LA INTERSECCION CON CALLE SAN MARTIN GIRO HACIA LA IZQUIERDA EIMPACTO CON LA PARTE DELANTERA A UNA MOTO QUE CIRCULABA DELANTE MIO Y SE DETIENE IMPREVISTAMENTE. EN LA MOTO IBA UN SOLO OCUPANTE, CON CASCO, CAE AL PAVIMENTO, SUFRE RASPONES LEVES. NO INTERVIENE PERSONAL POLICIAL NI DE AMBULANCIA. EL MOTOCICLISTA SE RETIRA POR SUS PROPIOS MEDIOS. SIN DESPLAZAMIENTO.-
",COMPROMETIDA
AM    ,"CIRCULANDO POR LISANDRO DE LA TORRE AL 1346, ASEG ENTRANDO EL VH AL GARAGE, DOBLANDO EL VH, Y SE LE APARECE MOTO QUE SE LE TRAVIESA Y LE COLISIONA EN EL COSTADO IZQUIERDO. TERCERO SIN CASCO, CAE AL PISO Y SE LO LLEVA EL SAME LA AMBULANCIA, INTERVIENE POLICIA.// LA MOTO IMPACTA TAMBIEN LUEGO CON OTRO VH ESTACIONADO..-",COMPROMETIDA
ACI   ,"ASEGURADO ESTACIONADO ABRE PUERTA DELANTERA IZQUIERDA E IMPACTA A UNA BICICLETA QUE CIRCULABA POR LA MISMA. EL CICLISTA CAE AL ASFALTO, EL ASEGURADO AYUDO AL TERCERO A LEVANTARSE, ASEGURADO LO LLEVO AL HOSPITAL THOMPSON. NO HUBO INTERVENCION POLICIAL NI AMBULANCIA. NO HUBO DESPLAZAMIENTOS.-
",COMPROMETIDA
AA    ,"ASEGURADO CIRCULANDO POR CALLE CANELONES COLISIONA EL FRENTE AL LATERAL DERECHO TRASERO DE UN TERCERO QUE CIRCULABA POR PUENTE DEL INCA. SIN DESPLAZAMIENTOS NI LESIONADOS.
",CONCURRENTE
