cod_accidente;descripcion_del_hecho - Final;responsabilidad
peaton;asegurado circulando gaona girando izquierda argerich impacta parte delantera izquerda peaton cruzaba calzada argerich peaton cae calzada intervino same b trasladado desplazamientos tambien danos estacionamiento;comprometida
am    ;asegurado circulando thames querer doblar hacia munecas impacta moto circulaba mismasin intervencion;comprometida
am    ;asegurado circulaba lambare colisiona parte delantera parte trasera moto frena misma moto tenia ocupantes ambos tenian cayeron piso presetaban dolor retiraron propios medios intervencion medica policial;comprometida
aa    ;asegurado inicia marcha luego semaforo embiste parte delantera aseg parte trasera tercero tercero menciona latigazo cervical desplazamiento golpe leve;comprometida
am    ;saliendo estac saldia moto circulba contramano membiste frente delderechoel mismo cae piso posibles lesionesse presenta desplazamientono posee datos origen venezolanodueno moto nicolle david mejias cano dni;comprometida
am    ;circulaba acosta doblo julian perez izquierda momento embiste moto parte delantera izq moto sola persona cae piso recuerdo tenia interviene;comprometida
am    ;circulaba gallo girar hacia lafallete siento lat derecho moto solo acupante cae pavimento bajo asisto veo posee raspones brazo izq ofresco asistencia medica niega int datos retira medios int;comprometida
am    ;venia larrea persona bicicleta delante mio as mismo pego volantazo esquivar derecha lado acompanante alanzo tocar personas motofue tema leve particip asegurado ratifico posteriormente datos terceros reclamantes;comprometida
aa    ;aseg circulando warnes tercero circulando thamesal llegar interseccion colisionan ambos parte frontal causa colision impacta masetero parte frontal danando varias partes lesionados traslada tercero hospital dolores torax air bagampliaciondsa accidente ocurrio aprox manana viernes iba warnes lado scalabrini ortiz thames cruzo taxi producto choque termino auto incrustado maceteros estan estacion servicio pierdo conocimiento acuerdo sucedio vez despierto lleva hospital durand realiza tomografia cerebro fuerte golpe despues llaman art siga atencion hospitalaria dirigia casa trabajo malabia entro amla comisaria intervino b lesiones golpe despues raspones rodillas moreton codo izquierdo cadera parte izquierda control alcoholemia datos ero julio cesar rodriguez rivero dni celular d fiat siena dominio abxk seguro amca orbis;discutida
am    ;circulando avcrdoba direccin interseccin juan b justo carril extremo derecho indicacin giro derecha moto realiza sobrepaso derecha haciendo caso omiso senal lumnica sonora giro derecha impactando rueda delantera derecha vehculo;comprometida
am    ;saliendo ruta moto detras misma colisiona lateral izquierdo persona misma cae suelo tenia lesiones interviene levanto medios luego colisiona lateral derecho delantero camioneta sigue frenar;concurrente
am    ;redgreenluefs circulando figueroa alcorta doblar dercha tagle entrar canal embestido moto puerta deldersin ambampliacion circulaba figueroa alcorta dobla derecha ingresar canal trabajatagles lado entrada permitida derecha entran canalpor razon tercero habra dado cuenta iba doblar derecha embistefue caso leve intervencion cruzaron datos retiraron ambos lugar;comprometida
aa    ;asegurado circulando murgiondo colisiona parte trasera tercero delante detiene lesiones desplazamientos;comprometida
am    ;circulaba belgrano san vicente buenos airesy cruzar mayo choca moto frenos ampliacion asegurado parado esquina belgrano mayo san vicente esperando pasar corta semaforo esquina mayo sarmiento metros voy pasar adelanto auto moto salio chocano tenia frenos atras dijo policias acercaron pudo esquivar ocupando mitad tenia mitad esquivarme veo frenoen rodado asegurado viajabamos senora asegurada hijos anos yoen moto iba solo cascome dirigia casaen san vicente banfield casa hermana pasar fiestasintervino comisaria san vicentelesiones solo golpes leves chico moto comisaria entere chico llevo hospital comunicaron habia lesiones graves realizaron ningun control alcoholemia;comprometida
am    ;circulaba san isidro labrador intentar doblar izquierda arias previa senalizacin luz giro impactado puerta delantera izquierda neumatico delantero moto gilera aygx conducida jonathan l chacoa dni aseguradora atmpoliza produce caida moto salta moto caerse lesionados siniestro produce moto circulaba mismo auto intento pasarme lado izquierdo datos tercero jonathan leandro chacoa gilera vc aygx atm cia seguros;comprometida
am    ;circulaba rivadavia llegar plata moto circulaba detras intenta sobrepasar izquierda momento intentaba evadir vehiculo embiste lateral izquierdo lateral derecho moto ocupante cae pavimento levanta propios medios manifestaba dolencia derecha intercambiamos datos retira circulando moto interviene desplazamientos;comprometida
am    ;mecanica hecho segun version asegurado iba circulando cristologo larralde izquierda intenta pasar moto querer encerre auto rompieron accesorios mismad ampliacion asegurado informa circulaba vehiculo adelante frena chocarlo intenta cambiar carril darse cuenta venia moto encierra motociclista cayo pudo levantarse retirarse propios medios momento intervino;comprometida
am    ;asegurado iniciaba marcha luego habilita semaforo colisionado parte delantera izquierda moto maniobra cambiar carril ultima colisionar aseg colisina tercero datos desconoce unico ocupante moto tenia cayo piso presentaba lesiones visibles retiro propios medios nego pedir intervencion media intervencion policial tomar datos;discutida
aa    ;circulando roca ahora kirchner luz cuanod b venia interseccion pendas derecha llega frenar ponerse semaforo embiste parte lateral dealntera derecha moto cae piso ofreci llamar emergencia quizo solo pasamos datos retiro medios manifestar lesiones aparentes mas gterceros involucrados lesionados datos tercero cormillot ruben alexander honda nf jxi atm;concurrente
am    ;termino cruzar enviste moto detras asegurado manifiesta terminando cruzar embestido detras motocicleta asegurado circulaba florida choque produce terminando cruzar eduardo muniz localidad ituzaingo circulaba florida muniz termina cruzar choca atras danos parte trasera derecha sabe vino moto supuestamente venia muniz derecha fren par acruzar muniz suelen colectivos colision leve tercero sufri golpes raspones retiro propios medios particip;discutida
aa    ;asegirado circulando wenceslao tata interseccion potosi impacta parte delantera derecha lateral delantero derecho lateral trasero izquierdo tercero circulaba potosi alta velocidad producto tercero vuelca calzada intervino acompanante b lesiones trasladadas hospital carrillo asegurado fractura lesiones retenidos asegurado retirado desplazamientos ampliaciond ampliaron brevemente hecho informaron existio extraccion sanguinea tipo test alcoholemia declara asegurado circulaba w tata interseccion potosi impacta parte frontal lateral trasero izquierdo vehiculo tercero circulaba potosi llego detenerse tiempo ambos terceros femenino masculino cuales salieron medios rodado derivados htal bocalandroel masculino sufrio doble fractura dedo menique izquierda contusion frente dolores cervicales dados alta horas mas tardes quedando pendiente intervencion quirurgica dedod;concurrente
am    ;estacionada moron abro puerta lado moto embiste dicha puerta moto sola persona cae piso interviene;comprometida
am    ;realizar maniobrasbpara ingresar garage domicilio ubicado libertad doble circulacion produce colision parte lateral moto circulaba misma contrario cae vereda habia pasto motociclista bajo asisto incorpora medios poseia corte abdomen ofresco llevarlo centro asistencial acepta dejamos moto domicilio solicita pasemos trabajo empleado ferrocarril sarmiento ahi completa planilla dirijimos delegado centro asistencial clinica constituyente asistente luego deriban art clinica ituzaingoya debian realizarle puntos herida delegado ofrece llevarlo lugar intercambiamos celulares dijo domiciliono int;comprometida
am    ;iba circulando bardi llegar roca pongo giro doblar izquierda roca momento colisionado lateral izquierdo moto ocupantes motociclistas iban caen piso levantandose medios retirandose moto intervension policial;comprometida
aa    ;asegurado toca paragolpe trasero tercero precede frena lesionados;comprometida
am    ;mecanica hecho segun version asegurado vehiculo asegurado circulando puente diaz velez bajada colisiono parte delantera trasera tercero crossfox frena delante asegurado desconoce tercero colisiono previamente tercero peugeot delante producto desplazamiento tambien encuentran colisionados terceros desconoce mas delante lesiones terceros intervino policiad ampliacion hablo asegurada informa llega frenar impacta vehiculo adelante desplaza embiste adelante mas datos paso perdio celular tenia anotadas patentes telefonos terceros sabe asegurado caja;comprometida
am    ;asegurado circulando bvrd buenos aires querer maniobrar doblar impacta moto circulaba misma interviene solo moto cae piso;comprometida
am    ;asegurado circulaba berutti colisiona moto parte delantera trasera mismaeran personas moto tenian cascocaen piso retiran propios medios intervino;comprometida
am    ;asegurada circulando colectora gral paz maniobra girar derecha gerchunoff colisionada lateral derecho parte moto circulaba detras misma moto circulaba persona cae calzada intervino intervino b retiro propios medios desplazamientos;comprometida
am    ;circulando franklin doblar izquierda moto quizo pasa izquierda moto iva solo quizo datos llego ve danos desplazamientos;comprometida
am    ;mecanica hecho segun version asegurado circulaba congreso luz giro doblar cramer doblar colisiona parte lateral derecha parte izquierda tercero moto asegurado iba doblar sigue moto solo ocupante llevaba cayo suelo consiente herida tobillo intervino ambulanciamecanica hecho segun tercero llama tercero informa asegurado encerro cayo piso nego ir queria ir hospital asique hizo atender obra social diagnosticaron esguince artd;comprometida
